Employee_ID,Message,Word_Count,Sentiment_Score,Employee_Role,Department,Stress_Level
4858,Need a short break to refocus.,6,0.0,Software Engineer,Sales,Medium
4859,Loving the collaborative environment.,4,0.6,Manager,IT,Low
4860,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
4861,No work-life balance at all!,5,0.0,Data Analyst,Marketing,High
4862,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,HR,Medium
4863,Great job on the project!,5,1.0,Manager,Marketing,Low
4864,Workload is manageable but challenging.,5,0.5,Manager,Finance,Medium
4865,Deadlines are approaching fast.,4,0.1,Software Engineer,IT,Medium
4866,I feel like quitting.,4,0.0,HR Specialist,HR,High
4867,I can't handle this pressure anymore!,6,0.0,Sales Executive,Marketing,High
4868,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,IT,Medium
4869,I need urgent help with my tasks!,7,0.0,Sales Executive,IT,High
4870,Loving the collaborative environment.,4,0.6,Data Analyst,Sales,Low
4871,Excited for the team outing!,5,0.47,Sales Executive,IT,Low
4872,Feeling a bit overwhelmed.,4,0.0,Manager,HR,Medium
4873,Too many meetings today.,4,0.5,Manager,HR,Medium
4874,Feeling productive today.,3,0.0,Manager,Sales,Low
4875,I can't handle this pressure anymore!,6,0.0,Manager,Finance,High
4876,Enjoying my work today!,4,0.62,Sales Executive,HR,Low
4877,Feeling productive today.,3,0.0,Manager,HR,Low
4878,"Overloaded with work, this is too much!",7,0.25,Data Analyst,Marketing,High
4879,Looking forward to the weekend!,5,0.0,Data Analyst,Sales,Low
4880,Feeling great about my progress.,5,0.8,Software Engineer,Sales,Low
4881,Need a short break to refocus.,6,0.0,Software Engineer,HR,Medium
4882,Feeling great about my progress.,5,0.8,Software Engineer,HR,Low
4883,I can't handle this pressure anymore!,6,0.0,HR Specialist,IT,High
4884,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
4885,Feeling productive today.,3,0.0,HR Specialist,Marketing,Low
4886,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Sales,Medium
4887,Excited for the team outing!,5,0.47,HR Specialist,Finance,Low
4888,Feeling productive today.,3,0.0,Software Engineer,IT,Low
4889,Need a short break to refocus.,6,0.0,HR Specialist,IT,Medium
4890,I need urgent help with my tasks!,7,0.0,Data Analyst,HR,High
4891,Feeling a bit overwhelmed.,4,0.0,HR Specialist,IT,Medium
4892,Multitasking a lot today.,4,0.0,HR Specialist,HR,Medium
4893,Feeling productive today.,3,0.0,Data Analyst,Marketing,Low
4894,Enjoying my work today!,4,0.62,Manager,HR,Low
4895,Had a good meeting with the team.,7,0.7,Manager,IT,Low
4896,Looking forward to the weekend!,5,0.0,Software Engineer,Sales,Low
4897,Workload is manageable but challenging.,5,0.5,Manager,IT,Medium
4898,Feeling a bit overwhelmed.,4,0.0,Manager,HR,Medium
4899,This deadline is impossible to meet.,6,-0.67,Data Analyst,HR,High
4900,Feeling productive today.,3,0.0,Sales Executive,HR,Low
4901,Work is going smoothly.,4,0.4,Data Analyst,IT,Low
4902,Feeling great about my progress.,5,0.8,Manager,HR,Low
4903,Enjoying my work today!,4,0.62,Data Analyst,IT,Low
4904,Looking forward to the weekend!,5,0.0,Data Analyst,Finance,Low
4905,Loving the collaborative environment.,4,0.6,Software Engineer,IT,Low
4906,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
4907,Had a good meeting with the team.,7,0.7,HR Specialist,Marketing,Low
4908,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
4909,Looking forward to the weekend!,5,0.0,HR Specialist,HR,Low
4910,Work is going smoothly.,4,0.4,Sales Executive,IT,Low
4911,Excited for the team outing!,5,0.47,Sales Executive,Sales,Low
4912,Deadlines are approaching fast.,4,0.1,Software Engineer,Finance,Medium
4913,Great job on the project!,5,1.0,HR Specialist,Marketing,Low
4914,Work is going smoothly.,4,0.4,Manager,Finance,Low
4915,This deadline is impossible to meet.,6,-0.67,Software Engineer,IT,High
4916,Need a short break to refocus.,6,0.0,Software Engineer,Marketing,Medium
4917,Loving the collaborative environment.,4,0.6,Data Analyst,Sales,Low
4918,Loving the collaborative environment.,4,0.6,Sales Executive,Finance,Low
4919,Great job on the project!,5,1.0,Manager,Sales,Low
4920,Too many meetings today.,4,0.5,Sales Executive,Sales,Medium
4921,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Marketing,Medium
4922,Work is going smoothly.,4,0.4,Manager,Finance,Low
4923,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,Marketing,Medium
4924,Excited for the team outing!,5,0.47,Manager,IT,Low
4925,Great job on the project!,5,1.0,Software Engineer,Marketing,Low
4926,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Finance,Medium
4927,Deadlines are approaching fast.,4,0.1,Software Engineer,HR,Medium
4928,Excited for the team outing!,5,0.47,Sales Executive,HR,Low
4929,Too many meetings today.,4,0.5,Sales Executive,IT,Medium
4930,I can't handle this pressure anymore!,6,0.0,Manager,Finance,High
4931,Workload is manageable but challenging.,5,0.5,Data Analyst,Finance,Medium
4932,Enjoying my work today!,4,0.62,Software Engineer,HR,Low
4933,Feeling great about my progress.,5,0.8,Manager,HR,Low
4934,Need a short break to refocus.,6,0.0,HR Specialist,Marketing,Medium
4935,"Slightly stressed, but I can handle it.",7,-0.17,Manager,Sales,Medium
4936,Work is going smoothly.,4,0.4,Manager,Sales,Low
4937,Work is going smoothly.,4,0.4,HR Specialist,Finance,Low
4938,Looking forward to the weekend!,5,0.0,Sales Executive,Marketing,Low
4939,Loving the collaborative environment.,4,0.6,Manager,Sales,Low
4940,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Marketing,Medium
4941,I can't handle this pressure anymore!,6,0.0,Data Analyst,HR,High
4942,Great job on the project!,5,1.0,HR Specialist,IT,Low
4943,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Marketing,Medium
4944,Feeling a bit overwhelmed.,4,0.0,HR Specialist,Finance,Medium
4945,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
4946,Had a good meeting with the team.,7,0.7,Data Analyst,HR,Low
4947,Feeling great about my progress.,5,0.8,Software Engineer,Marketing,Low
4948,Feeling great about my progress.,5,0.8,Sales Executive,IT,Low
4949,Feeling productive today.,3,0.0,Data Analyst,HR,Low
4950,Burned out and exhausted.,4,-0.4,Sales Executive,Marketing,High
4951,Enjoying my work today!,4,0.62,Data Analyst,Sales,Low
4952,I can't handle this pressure anymore!,6,0.0,Manager,HR,High
4953,Loving the collaborative environment.,4,0.6,Data Analyst,Finance,Low
4954,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
4955,I need urgent help with my tasks!,7,0.0,Software Engineer,Sales,High
4956,Enjoying my work today!,4,0.62,HR Specialist,IT,Low
4957,Need a short break to refocus.,6,0.0,HR Specialist,Sales,Medium
4958,"Too much work, not enough time.",6,0.1,HR Specialist,Finance,High
4959,Excited for the team outing!,5,0.47,Sales Executive,Marketing,Low
4960,Had a good meeting with the team.,7,0.7,Manager,Finance,Low
4961,Too many meetings today.,4,0.5,Software Engineer,Finance,Medium
4962,Looking forward to the weekend!,5,0.0,Sales Executive,IT,Low
4963,Work is going smoothly.,4,0.4,Sales Executive,HR,Low
4964,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Finance,Medium
4965,"Struggling to keep up, but staying positive.",7,0.23,Manager,Finance,Medium
4966,Had a good meeting with the team.,7,0.7,Manager,Finance,Low
4967,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,HR,Medium
4968,Work is going smoothly.,4,0.4,Manager,Finance,Low
4969,"Overloaded with work, this is too much!",7,0.25,Software Engineer,Marketing,High
4970,Multitasking a lot today.,4,0.0,Data Analyst,Marketing,Medium
4971,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,IT,Medium
4972,Enjoying my work today!,4,0.62,Software Engineer,Sales,Low
4973,Feeling extremely stressed out.,4,-0.12,Manager,Finance,High
4974,I feel like quitting.,4,0.0,Data Analyst,Marketing,High
4975,Excited for the team outing!,5,0.47,Sales Executive,Marketing,Low
4976,Enjoying my work today!,4,0.62,Manager,Marketing,Low
4977,Deadlines are approaching fast.,4,0.1,Sales Executive,Sales,Medium
4978,Had a good meeting with the team.,7,0.7,HR Specialist,Marketing,Low
4979,Burned out and exhausted.,4,-0.4,Data Analyst,IT,High
4980,Great job on the project!,5,1.0,Sales Executive,IT,Low
4981,Need a short break to refocus.,6,0.0,HR Specialist,HR,Medium
4982,Multitasking a lot today.,4,0.0,Software Engineer,Sales,Medium
4983,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,Sales,Medium
4984,Enjoying my work today!,4,0.62,Manager,Sales,Low
4985,Workload is manageable but challenging.,5,0.5,Manager,IT,Medium
4986,I feel like quitting.,4,0.0,Software Engineer,IT,High
4987,Feeling great about my progress.,5,0.8,Manager,IT,Low
4988,"Slightly stressed, but I can handle it.",7,-0.17,Manager,HR,Medium
4989,Too many meetings today.,4,0.5,Sales Executive,IT,Medium
4990,Multitasking a lot today.,4,0.0,Sales Executive,IT,Medium
4991,Excited for the team outing!,5,0.47,Manager,Sales,Low
4992,Loving the collaborative environment.,4,0.6,Manager,Sales,Low
4993,This deadline is impossible to meet.,6,-0.67,Data Analyst,Sales,High
4994,Feeling great about my progress.,5,0.8,Sales Executive,Finance,Low
4995,No work-life balance at all!,5,0.0,Software Engineer,Marketing,High
4996,Looking forward to the weekend!,5,0.0,HR Specialist,IT,Low
4997,Feeling productive today.,3,0.0,Manager,Finance,Low
4998,Feeling productive today.,3,0.0,Sales Executive,Finance,Low
4999,"Too much work, not enough time.",6,0.1,Software Engineer,Marketing,High
5000,Feeling productive today.,3,0.0,Manager,HR,Low
5001,"Too much work, not enough time.",6,0.1,Sales Executive,Finance,High
5002,Loving the collaborative environment.,4,0.6,Data Analyst,Marketing,Low
5003,Feeling productive today.,3,0.0,Data Analyst,HR,Low
5004,Work is going smoothly.,4,0.4,Sales Executive,Finance,Low
5005,Loving the collaborative environment.,4,0.6,Software Engineer,Marketing,Low
5006,Workload is manageable but challenging.,5,0.5,Software Engineer,Finance,Medium
5007,Feeling great about my progress.,5,0.8,HR Specialist,Finance,Low
5008,"Too much work, not enough time.",6,0.1,Sales Executive,Marketing,High
5009,Need a short break to refocus.,6,0.0,HR Specialist,Sales,Medium
5010,Work is going smoothly.,4,0.4,Manager,HR,Low
5011,Had a good meeting with the team.,7,0.7,Data Analyst,Sales,Low
5012,Feeling great about my progress.,5,0.8,Software Engineer,IT,Low
5013,Feeling a bit overwhelmed.,4,0.0,Sales Executive,HR,Medium
5014,Deadlines are approaching fast.,4,0.1,Sales Executive,HR,Medium
5015,Great job on the project!,5,1.0,Data Analyst,Finance,Low
5016,Enjoying my work today!,4,0.62,HR Specialist,IT,Low
5017,Loving the collaborative environment.,4,0.6,HR Specialist,Finance,Low
5018,Loving the collaborative environment.,4,0.6,Sales Executive,HR,Low
5019,Feeling great about my progress.,5,0.8,Sales Executive,Finance,Low
5020,Feeling productive today.,3,0.0,Sales Executive,Marketing,Low
5021,Great job on the project!,5,1.0,Software Engineer,Sales,Low
5022,Feeling productive today.,3,0.0,HR Specialist,Sales,Low
5023,No work-life balance at all!,5,0.0,Sales Executive,Finance,High
5024,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Marketing,Medium
5025,Great job on the project!,5,1.0,Software Engineer,IT,Low
5026,I can't handle this pressure anymore!,6,0.0,HR Specialist,Sales,High
5027,Loving the collaborative environment.,4,0.6,Manager,Finance,Low
5028,I need urgent help with my tasks!,7,0.0,HR Specialist,HR,High
5029,Loving the collaborative environment.,4,0.6,Manager,IT,Low
5030,Great job on the project!,5,1.0,Software Engineer,Finance,Low
5031,Excited for the team outing!,5,0.47,Sales Executive,Finance,Low
5032,I feel like quitting.,4,0.0,Data Analyst,Marketing,High
5033,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,IT,Medium
5034,Feeling a bit overwhelmed.,4,0.0,Data Analyst,Marketing,Medium
5035,Great job on the project!,5,1.0,Sales Executive,Sales,Low
5036,Deadlines are approaching fast.,4,0.1,Software Engineer,HR,Medium
5037,Great job on the project!,5,1.0,HR Specialist,IT,Low
5038,Feeling great about my progress.,5,0.8,Software Engineer,Sales,Low
5039,Multitasking a lot today.,4,0.0,Sales Executive,Marketing,Medium
5040,Deadlines are approaching fast.,4,0.1,HR Specialist,Marketing,Medium
5041,Enjoying my work today!,4,0.62,Software Engineer,HR,Low
5042,Great job on the project!,5,1.0,HR Specialist,Marketing,Low
5043,Too many meetings today.,4,0.5,HR Specialist,Marketing,Medium
5044,Loving the collaborative environment.,4,0.6,Sales Executive,Sales,Low
5045,Need a short break to refocus.,6,0.0,Software Engineer,Finance,Medium
5046,Had a good meeting with the team.,7,0.7,Software Engineer,Finance,Low
5047,Feeling productive today.,3,0.0,Data Analyst,Marketing,Low
5048,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,Marketing,Medium
5049,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
5050,Work is going smoothly.,4,0.4,Data Analyst,Sales,Low
5051,Feeling productive today.,3,0.0,Software Engineer,Finance,Low
5052,Excited for the team outing!,5,0.47,Manager,Marketing,Low
5053,Loving the collaborative environment.,4,0.6,Software Engineer,HR,Low
5054,Feeling great about my progress.,5,0.8,Software Engineer,Sales,Low
5055,Workload is manageable but challenging.,5,0.5,Manager,Marketing,Medium
5056,Deadlines are approaching fast.,4,0.1,HR Specialist,Sales,Medium
5057,Deadlines are approaching fast.,4,0.1,Sales Executive,HR,Medium
5058,No work-life balance at all!,5,0.0,Software Engineer,Finance,High
5059,Had a good meeting with the team.,7,0.7,Software Engineer,Sales,Low
5060,Burned out and exhausted.,4,-0.4,HR Specialist,Marketing,High
5061,Deadlines are approaching fast.,4,0.1,Sales Executive,Sales,Medium
5062,Feeling extremely stressed out.,4,-0.12,Sales Executive,Sales,High
5063,This deadline is impossible to meet.,6,-0.67,Data Analyst,HR,High
5064,Loving the collaborative environment.,4,0.6,Manager,HR,Low
5065,I need urgent help with my tasks!,7,0.0,Manager,IT,High
5066,Need a short break to refocus.,6,0.0,Software Engineer,HR,Medium
5067,Workload is manageable but challenging.,5,0.5,Sales Executive,Marketing,Medium
5068,Feeling extremely stressed out.,4,-0.12,HR Specialist,Marketing,High
5069,"Slightly stressed, but I can handle it.",7,-0.17,Software Engineer,Finance,Medium
5070,Too many meetings today.,4,0.5,HR Specialist,IT,Medium
5071,Work is going smoothly.,4,0.4,HR Specialist,HR,Low
5072,Looking forward to the weekend!,5,0.0,Software Engineer,Sales,Low
5073,I feel like quitting.,4,0.0,Software Engineer,Finance,High
5074,Excited for the team outing!,5,0.47,HR Specialist,Sales,Low
5075,Work is going smoothly.,4,0.4,Sales Executive,Marketing,Low
5076,Feeling a bit overwhelmed.,4,0.0,Manager,HR,Medium
5077,Great job on the project!,5,1.0,HR Specialist,Finance,Low
5078,Feeling a bit overwhelmed.,4,0.0,HR Specialist,Sales,Medium
5079,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
5080,Feeling a bit overwhelmed.,4,0.0,Data Analyst,HR,Medium
5081,Enjoying my work today!,4,0.62,Software Engineer,IT,Low
5082,No work-life balance at all!,5,0.0,Sales Executive,IT,High
5083,Need a short break to refocus.,6,0.0,Software Engineer,Marketing,Medium
5084,Too many meetings today.,4,0.5,Software Engineer,Sales,Medium
5085,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Finance,Medium
5086,This deadline is impossible to meet.,6,-0.67,Software Engineer,Sales,High
5087,I can't handle this pressure anymore!,6,0.0,Data Analyst,Sales,High
5088,Had a good meeting with the team.,7,0.7,Manager,IT,Low
5089,Workload is manageable but challenging.,5,0.5,Manager,IT,Medium
5090,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,IT,Medium
5091,Great job on the project!,5,1.0,Manager,Marketing,Low
5092,Too many meetings today.,4,0.5,HR Specialist,Finance,Medium
5093,Burned out and exhausted.,4,-0.4,Data Analyst,Finance,High
5094,Looking forward to the weekend!,5,0.0,Sales Executive,Sales,Low
5095,Workload is manageable but challenging.,5,0.5,Manager,Marketing,Medium
5096,Feeling productive today.,3,0.0,HR Specialist,HR,Low
5097,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Finance,Medium
5098,No work-life balance at all!,5,0.0,HR Specialist,HR,High
5099,Loving the collaborative environment.,4,0.6,Data Analyst,Sales,Low
5100,Had a good meeting with the team.,7,0.7,HR Specialist,Sales,Low
5101,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,IT,Medium
5102,Work is going smoothly.,4,0.4,Manager,Sales,Low
5103,Had a good meeting with the team.,7,0.7,Software Engineer,IT,Low
5104,I need urgent help with my tasks!,7,0.0,HR Specialist,Finance,High
5105,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Sales,Medium
5106,Loving the collaborative environment.,4,0.6,Manager,Sales,Low
5107,"Slightly stressed, but I can handle it.",7,-0.17,Software Engineer,Marketing,Medium
5108,Enjoying my work today!,4,0.62,Manager,Marketing,Low
5109,Work is going smoothly.,4,0.4,Sales Executive,Sales,Low
5110,Excited for the team outing!,5,0.47,Data Analyst,HR,Low
5111,Excited for the team outing!,5,0.47,Data Analyst,Sales,Low
5112,No work-life balance at all!,5,0.0,Sales Executive,HR,High
