EmployeeID,Age,Gender,Department,City,ExperienceYears,AnnualSalary,PerformanceScore,WeeklyHours,ProjectsCompleted,SatisfactionScore,CommuteKm,BMI,MonthlySalesK,DiscountPercent,JoinDate
1505,39,Female,Sales,Chennai,19,573510,64,38.1,1,5.2,5.2,23.3,300.65,25,2023-08-09
1506,42,Female,Finance,Mumbai,23,828365,72,33.8,4,8.6,12.4,21.7,141.15,10,2023-06-14
1507,23,Male,IT,Hyderabad,2,823579,68,44.9,3,7.0,12.3,22.3,277.02,5,2021-09-01
1508,34,Male,Sales,Hyderabad,15,1355691,56,42.0,7,6.0,14.9,29.4,161.47,30,2023-05-26
1509,30,Female,Marketing,Jaipur,10,1097135,62,38.5,4,7.2,7.8,23.0,49.27,10,2023-10-18
1510,47,Male,Sales,Mumbai,25,861885,79,45.3,1,5.8,4.6,17.2,147.35,15,2023-04-10
1511,35,Male,Marketing,Bengaluru,16,519025,80,36.4,6,7.4,39.2,31.2,130.74,15,2021-05-02
1512,28,Male,Operations,Jaipur,7,607964,88,45.7,7,6.3,4.8,31.3,118.82,25,2022-07-13
1513,35,Male,Sales,Jaipur,13,1481721,74,42.0,6,6.2,7.6,27.0,93.13,0,2023-02-02
1514,18,Female,Sales,Jaipur,0,472281,66,38.3,1,6.9,2.0,22.6,158.53,25,2023-07-18
1515,40,Female,HR,Bengaluru,19,776725,76,36.4,1,6.6,41.9,23.9,96.22,0,2022-10-20
1516,19,Male,Operations,Bengaluru,0,1043540,75,42.3,6,7.2,8.8,23.5,469.71,15,2023-03-04
1517,24,Male,Operations,Pune,2,483841,85,45.1,7,6.8,1.3,25.2,868.66,0,2025-02-22
1518,29,Male,Sales,Bengaluru,6,828627,50,41.9,7,8.3,15.6,22.4,160.14,5,2024-03-26
1519,30,Male,IT,Kolkata,7,597549,68,43.4,2,7.4,1.0,23.9,254.24,20,2021-04-22
1520,28,Female,Sales,Chennai,7,886458,66,40.6,7,7.8,32.5,16.3,53.35,30,2023-11-21
1521,32,Male,Operations,Pune,9,1153190,72,45.2,4,9.0,8.1,30.8,565.01,10,2022-06-20
1522,39,Male,Sales,Jaipur,18,854040,86,34.7,4,7.1,14.3,24.5,180.84,15,2022-08-16
1523,18,Female,Sales,Jaipur,0,701802,80,44.8,4,5.5,54.0,21.7,130.01,0,2020-01-03
1524,24,Female,IT,Pune,1,764818,91,37.9,7,9.6,12.3,27.9,129.69,15,2023-04-08
1525,18,Other,IT,Delhi,0,299929,71,37.6,4,8.8,45.3,27.3,162.26,0,2022-12-05
1526,18,Female,Finance,Kolkata,0,808777,83,31.3,5,9.9,7.6,30.4,110.11,5,2022-05-19
1527,43,Male,IT,Delhi,23,15498064,72,39.5,3,4.3,8.2,25.9,88.27,5,2021-12-13
1528,27,Female,IT,Bengaluru,5,1283263,63,40.0,2,5.6,11.1,28.7,96.52,25,2023-09-01
1529,23,Male,Operations,Jaipur,1,1223728,54,42.0,3,6.1,16.3,19.5,184.77,10,2020-06-19
1530,29,Male,HR,Chennai,7,576531,77,50.9,7,6.2,7.0,22.6,109.36,25,2023-03-20
1531,34,Male,HR,Kolkata,14,932529,59,42.1,4,7.6,11.0,20.4,72.06,10,2023-06-14
1532,31,Female,Marketing,Pune,8,1305877,63,38.6,4,6.9,5.3,25.7,102.99,20,2023-06-18
1533,25,Female,Marketing,Chennai,3,972962,69,45.3,6,6.8,14.5,23.2,97.64,0,2025-05-24
1534,24,Female,Operations,Chennai,4,541214,72,34.4,2,8.6,1.0,28.5,271.03,5,2023-08-25
1535,30,Female,Sales,Delhi,11,681687,98,47.9,8,3.5,1.0,24.8,250.89,30,2020-12-01
1536,37,Female,Operations,Mumbai,17,448527,64,41.5,3,6.9,2.3,24.9,93.12,0,2022-09-13
1537,29,Female,Operations,Mumbai,9,622694,52,41.8,5,6.6,11.7,31.6,304.89,30,2025-04-14
1538,38,Female,Finance,Jaipur,19,633918,63,46.2,4,7.2,3.2,14.1,351.82,0,2023-11-16
1539,27,Male,IT,Mumbai,5,911451,86,48.6,4,6.3,4.0,35.3,87.94,15,2024-01-12
1540,34,Male,Operations,Chennai,11,651080,65,34.4,6,7.4,34.1,23.4,135.17,10,2023-06-10
1541,32,Male,Operations,Pune,11,1045141,77,43.8,5,7.4,13.5,28.7,70.17,25,2020-11-27
1542,31,Female,HR,Mumbai,10,931268,85,43.4,5,8.3,9.3,32.5,132.16,10,2021-12-11
1543,26,Male,HR,Kolkata,7,1065987,66,37.6,8,10.0,8.9,21.1,161.38,0,2025-02-09
1544,46,Female,Marketing,Hyderabad,27,379582,66,44.7,7,6.3,4.8,32.6,61.92,30,2023-06-17
1545,18,Female,Sales,Delhi,0,1848166,69,42.7,6,8.1,24.7,27.6,145.16,15,2025-04-18
1546,21,Male,Sales,Jaipur,0,1101306,71,41.0,1,8.4,3.1,22.2,73.98,30,2021-03-30
1547,31,Male,Finance,Kolkata,10,1519037,89,47.7,9,8.1,2.9,25.2,167.03,15,2021-03-23
1548,36,Female,Sales,Delhi,16,1629778,76,44.2,6,6.7,3.5,26.7,115.36,15,2022-12-03
1549,21,Female,Operations,Jaipur,0,501813,64,39.5,3,7.3,18.7,23.3,103.04,10,2022-03-29
1550,39,Female,HR,Chennai,20,1478513,66,41.5,5,9.0,6.8,20.5,206.48,25,2020-12-31
1551,30,Female,Marketing,Chennai,8,857300,72,31.1,4,7.9,11.5,22.6,444.05,20,2023-10-19
1552,44,Male,Marketing,Pune,24,702457,53,37.6,2,9.8,3.4,26.8,155.99,5,2024-01-17
1553,41,Male,Sales,Chennai,21,262215,71,35.8,6,8.7,1.0,26.8,98.61,30,2021-02-08
1554,28,Male,IT,Delhi,6,750080,84,36.5,4,3.7,13.2,26.6,116.84,20,2022-01-29
1555,34,Female,Marketing,Kolkata,13,981177,74,47.2,7,6.9,3.0,26.0,124.04,10,2020-09-25
1556,32,Female,Sales,Jaipur,11,1126553,60,48.8,2,8.9,1.2,27.1,94.43,10,2022-10-03
1557,31,Male,Sales,Delhi,9,1023549,83,37.1,5,4.4,1.8,23.9,315.44,5,2020-12-18
1558,32,Male,IT,Hyderabad,10,840000,70,49.8,5,7.4,1.1,19.4,209.83,20,2025-01-19
1559,45,Female,Marketing,Pune,23,1680628,78,40.9,3,9.2,3.2,31.1,90.0,0,2020-06-25
1560,22,Male,Sales,Bengaluru,0,805980,70,41.6,7,7.2,14.1,18.9,303.79,15,2020-06-27
1561,35,Male,Sales,Pune,13,1237136,81,43.0,2,6.3,9.9,32.2,72.16,20,2020-04-13
1562,22,Female,IT,Hyderabad,0,450858,70,43.1,3,7.3,2.0,23.7,186.45,15,2025-05-28
1563,19,Female,Sales,Bengaluru,0,1088789,68,42.7,1,9.3,14.3,23.5,63.49,0,2024-10-23
1564,26,Male,Sales,Jaipur,7,1974696,62,40.9,6,7.9,36.6,22.5,102.06,0,2025-05-16
1565,26,Male,Finance,Pune,7,604005,75,44.7,2,8.1,3.1,21.1,591.85,5,2020-08-28
1566,21,Female,Operations,Mumbai,1,1169250,86,53.2,7,7.9,23.3,25.0,341.31,5,2020-05-03
1567,18,Female,Sales,Hyderabad,0,1385959,84,36.5,6,7.1,51.9,30.8,64.93,0,2020-02-29
1568,19,Male,Finance,Pune,0,952982,75,33.2,3,6.1,19.3,31.9,62.59,30,2022-10-02
1569,28,Female,IT,Delhi,9,2773636,94,42.2,6,8.8,4.7,30.6,172.49,25,2022-02-04
1570,26,Other,Marketing,Mumbai,5,1765076,72,44.0,8,7.0,9.4,20.3,380.45,15,2021-02-04
1571,24,Male,Sales,Pune,2,796474,82,49.5,5,4.3,3.8,28.9,130.79,25,2021-06-28
1572,37,Male,Sales,Mumbai,14,568935,79,37.6,5,8.0,4.3,27.1,152.25,30,2021-07-05
1573,32,Male,Sales,Hyderabad,12,931273,79,40.1,1,9.6,25.2,20.6,60.85,5,2022-03-29
1574,32,Female,Marketing,Hyderabad,11,437134,72,38.6,6,7.0,3.5,29.3,238.3,15,2020-07-02
1575,47,Female,Marketing,Hyderabad,25,743596,73,39.1,3,10.0,22.9,25.2,178.03,15,2024-05-07
1576,36,Female,HR,Hyderabad,17,1381373,80,39.0,2,6.9,5.9,17.3,160.43,25,2024-05-28
1577,46,Female,Operations,Pune,25,384520,58,48.6,4,9.0,28.5,27.6,35.07,25,2021-05-30
1578,28,Male,Operations,Kolkata,8,1087332,72,44.7,7,7.6,20.0,23.1,174.27,10,2023-06-09
1579,32,Female,Marketing,Jaipur,11,736930,64,46.3,2,7.1,1.0,24.9,42.75,25,2024-11-05
1580,55,Male,Marketing,Hyderabad,33,631072,87,40.6,3,6.1,3.1,26.0,92.65,25,2022-11-19
1581,22,Male,Sales,Jaipur,0,554023,65,30.7,3,9.3,3.3,22.6,112.9,25,2025-03-01
1582,35,Male,Marketing,Delhi,13,1314948,70,44.4,1,7.9,7.7,28.8,117.55,15,2023-03-21
1583,37,Male,Sales,Chennai,15,1739991,74,36.9,6,6.0,25.8,28.8,192.98,20,2024-11-07
1584,41,Female,IT,Hyderabad,18,591157,74,49.2,6,6.9,1.0,30.8,56.37,20,2021-05-08
1585,42,Male,Operations,Hyderabad,21,892646,79,46.1,3,6.4,42.6,30.3,149.32,15,2023-02-21
1586,29,Male,Marketing,Mumbai,7,1334428,73,46.6,7,9.5,6.3,23.2,179.26,20,2022-04-17
1587,28,Male,Sales,Bengaluru,5,853418,66,38.7,4,7.8,44.3,20.1,287.66,0,2022-07-04
1588,38,Female,IT,Kolkata,19,692412,77,48.8,3,7.9,22.0,28.5,86.41,20,2020-11-12
1589,27,Female,IT,Kolkata,7,835819,61,44.8,4,6.3,20.1,32.3,123.6,15,2022-08-22
1590,23,Female,IT,Mumbai,0,2692176,84,35.7,5,7.5,1.7,27.9,96.26,5,2022-03-24
1591,18,Female,Sales,Kolkata,0,752806,57,36.4,1,5.2,1.0,20.4,69.71,10,2020-06-26
1592,26,Male,Marketing,Jaipur,4,1100175,78,40.3,5,3.2,1.0,19.3,287.58,30,2022-04-15
1593,28,Male,Finance,Hyderabad,6,746722,70,46.2,6,7.1,1.8,21.6,61.76,5,2021-11-21
1594,33,Male,Sales,Jaipur,10,1071907,68,45.7,2,6.3,2.8,23.4,99.94,30,2021-02-06
1595,28,Female,Operations,Hyderabad,9,2521715,62,37.2,7,8.7,7.0,24.9,241.93,25,2023-07-06
1596,20,Male,Finance,Kolkata,0,1090340,91,31.8,3,6.6,15.6,21.2,186.47,15,2023-09-25
1597,28,Male,IT,Hyderabad,8,1694533,58,45.3,5,6.1,39.1,22.4,159.39,25,2024-07-02
1598,27,Female,IT,Bengaluru,7,790773,71,41.1,4,4.5,20.9,24.1,132.39,10,2024-05-15
1599,43,Male,Sales,Kolkata,20,1092365,82,31.9,6,9.1,3.0,25.8,104.91,0,2024-11-18
1600,29,Male,HR,Chennai,10,1134602,87,41.7,4,5.9,5.8,31.8,88.31,20,2024-04-04
1601,18,Female,Marketing,Kolkata,0,2623402,87,42.9,7,7.6,4.6,29.4,230.43,15,2024-05-13
1602,28,Female,Finance,Bengaluru,5,872279,66,44.8,5,7.4,2.2,31.0,304.28,15,2021-02-23
1603,30,Male,Operations,Jaipur,8,1715801,56,41.6,6,7.6,1.0,19.5,116.31,25,2020-02-16
1604,32,Male,HR,Jaipur,10,1074639,68,42.9,2,4.9,11.9,24.0,96.57,15,2024-06-16
1605,46,Female,IT,Kolkata,23,1444570,81,38.9,9,6.8,5.2,24.3,148.13,10,2022-05-07
1606,23,Female,Marketing,Bengaluru,2,1026697,80,37.1,1,6.9,34.8,17.5,104.66,20,2020-03-02
1607,28,Male,Operations,Bengaluru,7,682746,66,33.6,6,4.5,8.4,23.3,294.69,30,2021-06-24
1608,26,Female,Finance,Pune,6,574401,85,35.4,7,5.2,13.4,22.2,47.84,25,2020-12-04
1609,32,Female,Marketing,Chennai,10,1977949,82,43.1,5,7.8,1.0,20.2,153.45,10,2024-11-12
1610,28,Female,HR,Pune,8,827608,87,43.2,6,5.1,25.6,21.6,136.6,0,2024-07-21
1611,20,Female,IT,Kolkata,0,962287,99,37.6,1,7.5,9.9,23.8,174.14,30,2021-09-11
1612,39,Male,Sales,Kolkata,17,2748009,83,40.4,2,7.7,23.1,27.7,77.8,0,2024-11-28
1613,35,Female,Operations,Mumbai,14,812506,72,44.1,4,6.6,4.2,23.1,177.18,5,2025-02-13
1614,21,Male,Sales,Mumbai,0,1418239,85,35.4,3,5.4,1.0,22.2,122.48,0,2022-09-16
1615,34,Male,IT,Bengaluru,13,1329285,75,39.8,1,8.0,20.1,23.8,87.04,20,2021-12-23
1616,35,Female,Operations,Hyderabad,16,1736122,79,43.6,5,6.5,7.2,26.4,160.69,0,2020-05-19
1617,26,Female,Operations,Delhi,4,1366726,55,40.7,2,5.4,1.2,26.5,60.96,0,2024-08-29
1618,26,Male,IT,Bengaluru,3,1002454,65,46.9,3,6.1,16.4,29.2,290.36,5,2020-05-01
1619,28,Female,IT,Chennai,5,1460810,77,36.9,3,8.2,25.6,17.4,265.84,20,2024-04-11
1620,24,Male,Marketing,Mumbai,3,2411547,82,49.7,6,9.0,3.5,20.1,561.51,30,2020-03-28
1621,41,Male,Finance,Pune,22,631537,64,44.1,2,6.4,1.0,32.5,117.81,30,2024-10-06
1622,32,Female,Sales,Jaipur,13,987919,56,41.6,7,4.3,10.2,22.3,79.32,20,2021-07-15
1623,36,Male,IT,Chennai,17,3170137,77,32.5,6,8.3,11.8,19.6,103.81,15,2023-05-23
1624,42,Male,Sales,Hyderabad,21,1009188,81,35.9,5,6.3,8.8,21.1,163.49,30,2025-05-24
1625,31,Male,Operations,Kolkata,11,950779,70,35.5,7,6.3,3.8,29.0,195.29,30,2023-10-14
1626,23,Male,HR,Jaipur,0,746005,82,41.8,1,7.8,1.7,20.3,116.61,5,2021-11-27
1627,41,Male,Operations,Chennai,21,1133153,90,41.8,2,6.3,37.4,25.1,68.02,25,2025-01-11
1628,33,Male,Sales,Hyderabad,10,1029182,81,38.4,6,8.4,14.9,29.7,109.15,25,2021-04-08
1629,30,Female,Operations,Mumbai,9,887116,57,41.8,5,7.3,22.2,22.0,121.09,20,2024-04-09
1630,21,Male,Sales,Mumbai,0,688352,70,36.5,6,4.9,16.4,22.1,202.88,30,2021-09-28
1631,37,Female,Finance,Kolkata,17,734732,83,44.8,2,7.5,24.2,16.5,103.92,10,2022-10-25
1632,23,Other,IT,Delhi,1,459203,73,40.3,6,9.4,42.1,30.2,321.16,20,2020-02-21
1633,21,Male,Marketing,Delhi,0,781509,100,36.4,4,6.5,9.3,19.7,299.1,25,2023-11-27
1634,37,Male,Sales,Bengaluru,15,1002780,65,50.6,6,7.4,6.1,18.3,44.87,15,2024-09-19
1635,28,Female,Marketing,Bengaluru,5,488432,95,51.2,5,6.8,18.6,26.7,647.46,10,2023-12-20
1636,26,Female,Sales,Jaipur,4,1278098,76,44.1,5,9.0,32.4,19.9,81.67,20,2022-08-15
1637,34,Female,IT,Hyderabad,11,1015776,75,42.6,6,6.2,15.1,17.5,244.95,20,2022-11-03
1638,48,Female,HR,Delhi,29,455609,87,46.9,6,3.9,8.7,27.9,148.07,30,2020-04-02
1639,38,Male,Sales,Chennai,15,796886,72,41.9,5,6.6,25.2,16.3,170.64,20,2022-08-06
1640,29,Male,Marketing,Bengaluru,9,1606207,85,37.8,6,9.5,23.0,35.1,345.2,5,2020-09-04
1641,18,Female,HR,Delhi,0,1137238,63,33.2,5,7.5,2.6,19.3,336.19,30,2022-06-01
1642,22,Male,Operations,Kolkata,0,775895,68,45.9,5,7.0,2.8,33.4,62.67,10,2023-03-30
1643,40,Female,Operations,Kolkata,17,730304,66,40.3,5,7.0,13.8,20.0,136.81,10,2023-02-19
1644,28,Female,Marketing,Mumbai,8,742606,52,46.5,6,8.9,11.8,24.0,21.67,5,2020-05-30
1645,26,Male,Operations,Kolkata,4,700375,66,44.7,7,5.2,7.8,25.7,126.0,30,2023-02-18
1646,28,Male,Sales,Mumbai,7,1552551,78,39.0,4,5.5,2.4,18.6,66.84,0,2023-10-23
1647,38,Male,Marketing,Mumbai,15,580087,56,45.2,5,6.7,2.7,26.9,395.74,5,2024-04-01
1648,55,Male,Sales,Kolkata,36,629510,89,51.5,7,6.2,19.4,29.7,26.9,5,2022-12-22
1649,32,Female,IT,Jaipur,12,1049541,73,39.5,3,7.1,6.8,20.1,106.33,10,2022-11-08
1650,36,Female,Operations,Chennai,16,1505073,62,37.9,3,8.4,2.6,22.3,257.44,0,2020-08-30
1651,38,Female,Sales,Jaipur,19,20603282,81,44.5,8,5.8,8.5,26.2,645.38,25,2023-02-01
1652,30,Female,Marketing,Bengaluru,11,1849688,76,47.5,4,8.8,21.2,21.9,354.79,10,2024-12-14
1653,28,Male,Sales,Jaipur,6,1233608,75,36.3,1,7.8,4.9,22.2,120.24,15,2023-06-21
1654,32,Female,Operations,Chennai,11,1159960,88,37.7,7,7.0,1.0,28.0,181.56,30,2022-01-16
1655,33,Female,IT,Hyderabad,14,1020060,86,38.4,2,6.0,1.0,22.0,108.03,10,2023-02-08
1656,34,Male,Finance,Bengaluru,14,1966589,73,44.0,7,6.1,11.0,22.6,68.68,0,2023-11-27
1657,45,Male,Finance,Pune,22,1309819,66,52.0,4,6.2,4.5,17.1,84.15,5,2024-11-15
1658,21,Female,Sales,Kolkata,1,304590,72,34.9,5,6.9,1.9,28.1,230.07,0,2020-04-19
1659,34,Male,HR,Mumbai,14,588968,73,39.2,2,5.6,10.0,22.1,140.48,5,2024-11-02
1660,37,Female,Marketing,Jaipur,16,1216727,65,45.1,3,7.2,19.8,23.8,77.36,25,2023-11-06
1661,33,Male,Sales,Jaipur,13,2190574,77,37.8,7,7.6,2.4,26.1,289.11,0,2024-11-01
1662,33,Male,Finance,Hyderabad,11,1132948,79,44.3,4,3.5,7.1,24.6,86.04,30,2020-01-24
1663,30,Female,IT,Chennai,7,848860,75,42.9,5,6.0,9.3,25.3,196.12,25,2021-07-04
1664,27,Female,Sales,Chennai,4,2066088,74,36.8,5,8.2,3.7,24.7,93.94,0,2023-06-12
1665,36,Female,IT,Bengaluru,16,1233416,75,44.3,1,8.5,8.8,26.8,249.61,10,2025-04-25
1666,32,Female,IT,Chennai,9,8409112,82,48.7,4,7.4,11.6,22.4,208.76,10,2020-11-21
1667,37,Female,Operations,Kolkata,14,638798,96,39.4,5,6.1,1.0,26.4,93.83,25,2023-04-29
1668,38,Female,Operations,Bengaluru,15,1002088,81,43.0,4,7.1,4.1,24.3,59.87,20,2020-10-13
1669,28,Male,Operations,Pune,8,1460099,58,38.8,8,6.7,8.7,21.8,107.66,20,2022-07-04
1670,40,Male,Operations,Chennai,21,920623,66,39.1,3,5.3,23.6,23.5,77.3,5,2022-06-13
1671,47,Female,Marketing,Chennai,28,1289646,66,43.9,6,7.5,1.0,18.7,416.72,5,2020-04-19
1672,36,Female,IT,Chennai,16,902053,73,44.2,3,5.5,17.2,30.8,152.71,25,2020-08-23
1673,44,Male,Finance,Hyderabad,21,343354,62,40.1,8,5.6,17.8,29.5,151.4,0,2022-11-05
1674,33,Female,HR,Hyderabad,11,594616,69,33.0,6,6.5,1.6,30.6,152.62,10,2024-02-17
1675,20,Female,IT,Pune,0,1002326,65,34.1,5,4.8,7.4,21.7,63.34,0,2022-06-12
1676,28,Male,Marketing,Jaipur,9,995922,77,45.3,6,7.8,7.1,28.3,276.54,15,2021-09-08
1677,36,Female,Finance,Kolkata,14,696332,79,36.2,7,6.7,5.0,23.5,306.35,5,2024-06-06
1678,31,Male,Operations,Kolkata,10,788014,84,46.0,1,7.3,42.1,28.3,257.67,30,2024-04-14
1679,24,Female,Operations,Pune,5,959567,81,39.1,8,6.7,1.0,21.2,228.62,30,2020-11-20
1680,43,Male,IT,Kolkata,23,2130538,83,48.6,2,3.3,25.8,23.0,175.02,0,2020-03-09
1681,23,Male,Sales,Mumbai,4,497444,87,39.7,5,6.3,13.6,22.8,106.2,20,2022-06-06
1682,33,Female,Operations,Bengaluru,11,1163682,88,35.2,4,8.7,2.8,26.4,141.64,30,2022-04-24
1683,34,Male,IT,Delhi,12,537112,64,41.6,2,8.0,6.9,30.8,146.55,30,2022-04-25
1684,27,Female,Finance,Delhi,6,841749,93,42.5,2,5.9,13.8,20.6,164.44,30,2021-09-11
1685,31,Male,HR,Mumbai,10,715444,87,37.8,9,4.9,3.4,21.9,241.69,15,2022-04-06
1686,31,Female,Marketing,Kolkata,12,975659,80,43.7,2,5.7,13.2,22.4,501.81,20,2021-01-07
1687,38,Female,Sales,Delhi,16,689475,63,41.3,7,5.9,47.7,23.4,181.94,20,2022-04-27
1688,26,Female,Operations,Bengaluru,7,656074,75,45.7,5,8.1,17.9,22.7,242.54,25,2025-02-19
1689,34,Female,Finance,Pune,14,2183725,65,46.4,5,5.1,33.9,27.1,66.71,10,2025-05-24
1690,28,Male,IT,Pune,7,1156922,77,41.4,5,6.4,1.8,16.7,113.25,20,2020-07-08
1691,24,Male,Operations,Mumbai,1,1342068,69,42.4,6,3.8,29.2,16.0,488.18,20,2024-11-12
1692,48,Male,IT,Jaipur,28,554420,65,38.4,2,6.9,1.0,24.4,170.65,30,2022-10-02
1693,40,Female,IT,Chennai,18,1174125,77,32.8,5,5.9,1.7,22.4,185.04,0,2024-06-30
1694,31,Male,Operations,Pune,12,401441,83,38.0,3,7.6,6.2,23.1,170.25,30,2025-03-31
1695,35,Male,Operations,Delhi,14,1047760,85,45.6,5,8.3,6.4,26.6,134.43,5,2021-02-16
1696,18,Male,Marketing,Delhi,0,725527,87,42.0,6,8.8,6.2,20.8,39.76,0,2020-01-16
1697,53,Male,Finance,Pune,33,458756,76,36.7,9,4.8,2.7,26.3,97.22,30,2024-06-17
1698,38,Female,Sales,Hyderabad,16,1472689,91,34.0,4,8.5,4.2,26.0,154.54,10,2020-12-27
1699,28,Female,IT,Chennai,9,1429760,79,41.6,2,4.4,1.2,24.3,171.81,15,2024-05-05
1700,29,Male,Sales,Chennai,9,1089794,80,33.5,5,8.9,9.3,26.2,102.8,10,2021-04-22
1701,24,Male,Sales,Hyderabad,2,394941,78,39.7,5,8.6,21.6,32.0,104.59,25,2024-08-05
1702,24,Female,IT,Chennai,4,760279,70,40.2,5,5.6,16.1,21.7,48.17,0,2020-04-27
1703,27,Male,Sales,Bengaluru,8,889592,60,42.1,7,6.6,8.8,29.1,201.65,10,2020-03-29
1704,23,Female,Operations,Delhi,2,834456,85,46.5,4,10.0,1.0,24.0,111.12,0,2022-08-18
1705,21,Female,Sales,Delhi,1,1366450,71,35.7,5,9.8,12.9,23.5,54.06,20,2024-10-28
1706,41,Female,Operations,Bengaluru,18,1191912,62,41.6,5,8.9,12.7,24.6,133.57,0,2021-12-06
1707,45,Female,Finance,Jaipur,26,1151458,67,42.5,4,3.9,1.3,24.2,168.02,25,2024-05-01
1708,31,Female,HR,Jaipur,10,1014566,53,43.3,6,5.2,20.4,13.3,85.78,30,2025-01-20
1709,44,Female,HR,Jaipur,23,1573713,52,44.4,1,8.3,6.6,25.6,222.03,15,2021-01-22
1710,30,Female,IT,Jaipur,8,1887090,78,41.6,7,4.0,31.7,32.8,188.71,20,2021-04-26
1711,25,Male,Finance,Chennai,6,600205,84,42.8,5,8.2,10.4,21.9,123.06,5,2021-03-07
1712,24,Male,IT,Jaipur,2,1135491,86,40.7,4,6.8,5.6,17.5,51.56,0,2020-10-05
1713,27,Male,Operations,Mumbai,8,538606,70,46.8,6,6.6,7.2,28.2,163.64,5,2020-10-08
1714,30,Male,Finance,Pune,10,485218,73,43.7,2,5.2,12.5,29.3,222.16,15,2024-05-18
1715,34,Female,Sales,Hyderabad,13,665895,71,43.7,7,9.0,8.2,27.3,321.23,0,2023-06-21
1716,32,Female,HR,Chennai,10,525171,77,37.6,5,7.2,9.2,26.2,158.73,15,2023-03-18
1717,33,Male,IT,Mumbai,14,864197,67,49.4,6,6.0,22.1,21.9,279.71,25,2023-06-13
1718,18,Male,IT,Delhi,0,1000247,85,42.8,1,6.2,19.1,28.9,139.66,25,2020-07-08
1719,43,Female,Operations,Delhi,22,616840,61,38.8,6,7.6,14.3,19.1,92.04,10,2020-01-09
1720,18,Male,Sales,Hyderabad,0,498640,76,33.7,7,7.5,18.8,24.9,378.21,0,2020-04-15
1721,18,Male,Sales,Delhi,0,7305240,86,48.3,6,8.1,8.0,29.4,126.82,0,2025-01-28
1722,26,Female,Finance,Chennai,3,1141600,68,41.6,6,7.3,5.0,22.4,802.03,20,2020-08-26
1723,22,Female,IT,Pune,1,1598163,80,41.1,3,8.2,12.4,17.2,84.78,20,2023-04-08
1724,38,Male,Marketing,Mumbai,15,628218,70,43.3,7,5.3,4.0,21.9,90.71,0,2025-01-29
1725,36,Male,Sales,Pune,13,906087,79,46.0,7,5.7,38.7,21.3,125.74,10,2023-01-18
1726,41,Female,Sales,Mumbai,21,1402743,80,42.1,6,8.2,37.6,27.0,240.33,10,2021-01-26
1727,36,Female,IT,Mumbai,17,1312951,59,44.2,7,7.9,2.2,20.2,294.15,20,2021-05-28
1728,52,Female,Sales,Hyderabad,30,882479,64,32.6,7,7.0,1.8,23.9,30.92,30,2024-12-09
1729,32,Male,HR,Jaipur,12,1564272,82,40.8,5,5.8,13.0,19.9,183.11,25,2023-12-17
1730,40,Male,Operations,Jaipur,20,633816,69,39.3,5,9.8,14.4,25.5,280.31,0,2020-02-08
1731,27,Female,IT,Delhi,8,1574206,58,40.8,7,5.2,6.9,31.3,169.17,5,2022-09-21
1732,41,Male,IT,Delhi,19,1194838,74,43.4,7,4.1,12.5,20.5,254.22,25,2022-05-23
1733,23,Female,Marketing,Bengaluru,0,1184083,73,35.4,8,5.4,1.0,21.4,70.68,20,2023-04-29
1734,34,Male,Marketing,Jaipur,12,885772,78,41.1,3,9.8,10.0,20.3,227.84,30,2025-02-12
1735,21,Male,HR,Kolkata,1,933527,85,43.4,5,6.5,18.2,23.8,106.04,10,2021-07-23
1736,32,Male,IT,Bengaluru,11,1678938,69,45.8,1,6.6,6.4,25.9,193.42,25,2023-12-12
1737,36,Male,HR,Mumbai,17,1362330,72,35.6,1,5.7,34.3,28.8,125.92,0,2022-10-03
1738,34,Male,Sales,Kolkata,12,908546,95,45.9,3,10.0,2.7,21.2,65.74,15,2020-05-09
1739,45,Female,IT,Bengaluru,26,1517331,61,36.0,8,6.6,20.7,26.5,108.24,15,2024-12-30
1740,34,Female,IT,Bengaluru,13,490790,71,44.4,4,7.4,3.6,19.3,299.51,20,2024-06-28
1741,45,Male,Finance,Mumbai,24,507068,76,37.1,1,6.9,1.1,23.7,56.86,15,2020-05-08
1742,24,Female,HR,Bengaluru,5,1017775,80,42.7,5,7.6,1.6,22.3,102.08,5,2024-01-23
1743,34,Male,Sales,Pune,11,825280,83,43.4,3,7.6,4.9,25.8,76.7,20,2021-09-13
1744,41,Male,IT,Bengaluru,19,830438,86,38.1,3,7.2,8.9,23.0,173.59,15,2024-01-04
1745,18,Male,Finance,Jaipur,0,591724,68,50.7,3,7.7,9.2,26.5,162.46,20,2022-07-23
1746,24,Male,Marketing,Pune,1,673634,60,41.6,5,9.5,1.1,21.4,234.72,25,2021-04-02
1747,31,Female,Finance,Kolkata,8,1276683,87,43.5,1,6.4,2.6,27.8,203.27,20,2023-07-29
1748,27,Female,Sales,Hyderabad,5,1011535,88,35.1,2,6.8,6.3,25.4,167.73,15,2020-01-18
1749,34,Male,Operations,Chennai,14,751378,77,44.1,7,5.6,15.2,29.0,336.17,10,2021-08-01
1750,47,Female,IT,Kolkata,27,904898,67,34.6,5,4.4,12.4,20.2,142.23,25,2020-01-19
1751,34,Female,Marketing,Mumbai,15,754067,74,50.7,4,6.1,1.0,20.2,135.43,15,2021-06-10
