data_version,age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,survey_day,imputation_method
v2.0,28,Female,M.Sc,6.0,Junior,SME,Tier-1,3,2,0,4,99619,58,2023-11-17,No relevant project mentioned,2023,11,17,Iterative
v2.0,29,Male,M.Eng,0.0,Mid,SME,Tier-1,4,1,0,6,70618,44,2023-03-09,No relevant project mentioned,2023,3,9,Iterative
v2.0,30,Male,B.Sc,2.0,Mid,Startup,Remote,3,1,1,1,56788,59,2024-01-31,Experience in data cleaning and ETL,2024,1,31,Iterative
v2.0,30,Male,B.Sc,10.0,Junior,SME,Tier-3,3,1,0,2,114203,58,2023-06-02,No relevant project mentioned,2023,6,2,Iterative
v2.0,34,Male,M.Sc,10.0,Mid,Startup,Tier-3,4,0,1,5,121155,61,2023-05-29,Experience in data cleaning and ETL,2023,5,29,Iterative
v2.0,30,Female,M.Eng,5.0,Junior,Startup,Tier-1,2,2,0,1,77867,68,2024-02-07,No relevant project mentioned,2024,2,7,Iterative
v2.0,34,Male,B.Sc,11.0,Mid,Enterprise,Remote,9,1,0,4,162903,46,2023-08-14,No relevant project mentioned,2023,8,14,Iterative
v2.0,30,Male,B.Sc,7.0,Junior,SME,Tier-3,2,2,0,7,74943,58,2024-11-22,Built ML pipeline for preprocessing,2024,11,22,Iterative
v2.0,30,Female,M.Sc,5.0,Senior,SME,Tier-3,5,0,0,3,78056,66,2023-11-06,No relevant project mentioned,2023,11,6,Iterative
v2.0,20,Male,B.Sc,0.0,Mid,Startup,Remote,5,1,0,7,40824,54,2024-02-23,Built ML pipeline for preprocessing,2024,2,23,Iterative
v2.0,35,Male,B.Sc,11.92,Junior,SME,Tier-1,7,0,0,2,119464,65,2024-05-29,Worked on microservices deployment,2024,5,29,Iterative
v2.0,32,Male,M.Sc,11.0,Mid,Startup,Tier-2,5,3,0,0,143001,70,2023-10-16,Contributed to open-source NLP repo,2023,10,16,Iterative
v2.0,36,Male,M.Sc,12.0,Senior,SME,Remote,7,0,0,0,154209,47,2023-07-20,No relevant project mentioned,2023,7,20,Iterative
v2.0,20,Other,M.Sc,0.0,Mid,SME,Tier-3,5,1,0,3,43000,59,2024-06-02,Worked on microservices deployment,2024,6,2,Iterative
v2.0,43,Female,M.Sc,19.0,Senior,SME,Tier-2,3,0,0,0,185512,54,2024-10-28,Built ML pipeline for preprocessing,2024,10,28,Iterative
v2.0,29,Male,M.Sc,6.0,Junior,Enterprise,Tier-1,2,2,1,3,115129,58,2023-06-17,Worked on microservices deployment,2023,6,17,Iterative
v2.0,37,Female,B.Sc,13.0,Senior,SME,Tier-2,5,3,1,0,165044,59,2024-11-05,Contributed to open-source NLP repo,2024,11,5,Iterative
v2.0,24,Male,B.Sc,0.0,Mid,SME,Tier-2,7,2,0,7,48751,64,2023-12-03,Worked on microservices deployment,2023,12,3,Iterative
v2.0,34,Male,B.Sc,10.0,Junior,SME,Tier-1,6,1,0,0,130551,59,2023-10-22,Worked on microservices deployment,2023,10,22,Iterative
v2.0,24,Male,B.Sc,0.0,Mid,Startup,Remote,4,2,0,2,43060,60,2024-01-15,Built ML pipeline for preprocessing,2024,1,15,Iterative
v2.0,26,Male,M.Sc,6.0,Lead,Enterprise,Tier-1,7,1,1,3,162188,61,2023-01-11,Built ML pipeline for preprocessing,2023,1,11,Iterative
v2.0,41,Male,B.Sc+Cert,19.0,Senior,SME,Tier-1,4,1,0,4,214517,49,2023-12-23,Built ML pipeline for preprocessing,2023,12,23,Iterative
v2.0,29,Male,B.Sc+Cert,6.35,Mid,Startup,Tier-2,6,1,1,1,105120,63,2023-05-11,Worked on microservices deployment,2023,5,11,Iterative
v2.0,31,Female,M.Sc,8.0,Junior,Enterprise,Tier-2,4,0,0,6,88997,68,2023-07-24,Contributed to open-source NLP repo,2023,7,24,Iterative
v2.0,35,Male,B.Sc,12.0,Mid,Startup,Tier-1,7,3,0,2,155535,68,2024-03-11,Built ML pipeline for preprocessing,2024,3,11,Iterative
v2.0,33,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,5,3,1,1,160793,64,2023-11-12,Worked on microservices deployment,2023,11,12,Iterative
v2.0,31,Male,M.Eng,10.0,Junior,Enterprise,Tier-1,4,1,0,2,132871,45,2024-08-26,Built ML pipeline for preprocessing,2024,8,26,Iterative
v2.0,32,Male,M.Sc,9.0,Mid,SME,Tier-1,4,0,0,3,125197,59,2023-11-10,Built ML pipeline for preprocessing,2023,11,10,Iterative
v2.0,44,Male,M.Sc,20.0,Senior,Startup,Tier-1,7,1,1,2,234659,64,2024-04-30,No relevant project mentioned,2024,4,30,Iterative
v2.0,30,Male,M.Sc,5.0,Mid,Startup,Tier-1,4,0,0,3,88067,63,2023-04-21,Experience in data cleaning and ETL,2023,4,21,Iterative
v2.0,31,Female,M.Sc,8.0,Junior,Startup,Tier-1,6,3,0,1,123603,73,2023-10-17,No relevant project mentioned,2023,10,17,Iterative
v2.0,36,Male,M.Eng,16.0,Mid,Startup,Tier-2,5,2,0,0,168839,44,2023-09-04,No relevant project mentioned,2023,9,4,Iterative
v2.0,37,Male,B.Sc,13.0,Senior,SME,Remote,8,1,1,1,158155,54,2024-02-16,Built ML pipeline for preprocessing,2024,2,16,Iterative
v2.0,37,Male,B.Sc,12.0,Mid,Enterprise,Tier-2,3,0,1,6,163834,59,2024-07-26,Built ML pipeline for preprocessing,2024,7,26,Iterative
v2.0,34,Male,B.Sc+Cert,13.0,Mid,SME,Tier-3,4,3,0,3,135090,60,2024-03-25,Worked on microservices deployment,2024,3,25,Iterative
v2.0,23,Male,B.Sc,2.0,Lead,SME,Tier-1,3,1,1,0,104090,50,2024-09-13,No relevant project mentioned,2024,9,13,Iterative
v2.0,40,Female,M.Sc,17.0,Senior,SME,Tier-3,6,0,0,0,190040,63,2024-02-25,No relevant project mentioned,2024,2,25,Iterative
v2.0,23,Male,B.Sc,1.0,Junior,Enterprise,Tier-2,6,0,0,2,51712,59,2024-02-04,Built ML pipeline for preprocessing,2024,2,4,Iterative
v2.0,32,Male,B.Sc+Cert,7.0,Junior,Startup,Tier-2,4,2,0,4,96105,53,2024-03-31,Built ML pipeline for preprocessing,2024,3,31,Iterative
v2.0,25,Male,B.Sc,2.0,Lead,SME,Tier-1,5,1,1,0,89316,69,2023-05-05,Built ML pipeline for preprocessing,2023,5,5,Iterative
v2.0,30,Male,M.Sc,10.0,Mid,Enterprise,Tier-1,3,0,1,2,158406,54,2024-12-15,Built ML pipeline for preprocessing,2024,12,15,Iterative
v2.0,32,Male,B.Sc,12.0,Junior,Enterprise,Tier-2,5,0,0,1,134500,61,2023-09-17,No relevant project mentioned,2023,9,17,Iterative
v2.0,32,Female,M.Sc,5.0,Mid,Enterprise,Tier-2,4,3,0,3,105591,54,2024-06-18,No relevant project mentioned,2024,6,18,Iterative
v2.0,33,Male,B.Sc,13.0,Mid,Enterprise,Remote,4,0,1,0,175444,51,2024-12-12,Built ML pipeline for preprocessing,2024,12,12,Iterative
v2.0,40,Female,B.Sc,21.0,Lead,Startup,Tier-1,5,1,1,1,239100,59,2023-03-21,Built ML pipeline for preprocessing,2023,3,21,Iterative
v2.0,33,Male,B.Sc,10.0,Junior,SME,Tier-1,3,1,1,3,108654,71,2023-09-29,Built ML pipeline for preprocessing,2023,9,29,Iterative
v2.0,29,Female,B.Sc+Cert,8.0,Mid,Startup,Tier-2,5,1,0,2,99659,54,2024-07-18,Built ML pipeline for preprocessing,2024,7,18,Iterative
v2.0,36,Male,B.Sc,16.0,Senior,SME,Remote,3,1,1,4,175204,59,2024-02-22,No relevant project mentioned,2024,2,22,Iterative
v2.0,37,Male,B.Sc,14.0,Mid,SME,Tier-1,4,1,1,0,160022,51,2024-02-06,Contributed to open-source NLP repo,2024,2,6,Iterative
v2.0,23,Male,M.Sc,6.0,Junior,SME,Tier-2,7,0,1,2,93609,55,2023-02-22,Built ML pipeline for preprocessing,2023,2,22,Iterative
v2.0,34,Female,B.Sc,13.0,Senior,Enterprise,Tier-1,5,2,0,0,170514,75,2023-09-29,Built ML pipeline for preprocessing,2023,9,29,Iterative
v2.0,34,Male,B.Sc+Cert,12.0,Mid,SME,Tier-2,5,0,1,2,149742,59,2023-08-16,Built ML pipeline for preprocessing,2023,8,16,Iterative
v2.0,28,Male,B.Sc,4.0,Mid,SME,Tier-3,5,0,1,0,77478,65,2024-11-22,No relevant project mentioned,2024,11,22,Iterative
v2.0,38,Male,M.Sc,17.0,Mid,Startup,Remote,6,2,0,0,192125,62,2024-01-06,No relevant project mentioned,2024,1,6,Iterative
v2.0,29,Female,B.Sc,2.0,Junior,Enterprise,Tier-1,4,1,1,1,72074,59,2024-12-12,Worked on microservices deployment,2024,12,12,Iterative
v2.0,31,Male,B.Sc,11.0,Senior,Startup,Tier-1,5,1,1,1,132724,61,2023-07-11,No relevant project mentioned,2023,7,11,Iterative
v2.0,29,Female,M.Sc,9.0,Mid,Startup,Tier-2,5,2,0,2,127336,50,2023-01-23,Worked on microservices deployment,2023,1,23,Iterative
v2.0,30,Male,M.Sc,10.0,Mid,Startup,Tier-1,6,1,1,2,154818,44,2024-07-05,Built ML pipeline for preprocessing,2024,7,5,Iterative
v2.0,23,Male,M.Sc,0.0,Junior,SME,Tier-2,5,0,0,1,44269,47,2023-12-02,Experience in data cleaning and ETL,2023,12,2,Iterative
v2.0,21,Male,B.Sc,0.0,Mid,Startup,Tier-2,3,1,0,0,32605,43,2023-08-18,Experience in data cleaning and ETL,2023,8,18,Iterative
v2.0,40,Female,B.Sc,17.0,Senior,Enterprise,Tier-1,8,4,0,1,247296,41,2024-06-13,No relevant project mentioned,2024,6,13,Iterative
v2.0,25,Male,B.Sc,4.0,Senior,Enterprise,Tier-3,7,1,0,0,100733,59,2024-05-02,No relevant project mentioned,2024,5,2,Iterative
v2.0,24,Female,PhD,1.8,Senior,Enterprise,Tier-1,6,1,1,0,128407,67,2023-06-13,Built ML pipeline for preprocessing,2023,6,13,Iterative
v2.0,20,Male,B.Sc,0.0,Mid,Startup,Remote,1,3,0,0,41926,69,2024-02-27,Contributed to open-source NLP repo,2024,2,27,Iterative
v2.0,26,Male,B.Sc,5.0,Mid,Enterprise,Tier-3,2,1,1,0,78701,52,2023-12-26,No relevant project mentioned,2023,12,26,Iterative
v2.0,22,Male,B.Sc,0.0,Mid,Enterprise,Tier-3,1,4,0,4,39494,60,2023-06-18,Built ML pipeline for preprocessing,2023,6,18,Iterative
v2.0,40,Male,M.Sc,18.0,Senior,Enterprise,Tier-1,4,1,1,2,242397,55,2024-05-27,Built ML pipeline for preprocessing,2024,5,27,Iterative
v2.0,36,Female,B.Sc,12.0,Mid,SME,Remote,1,0,0,2,130078,53,2023-12-14,Built ML pipeline for preprocessing,2023,12,14,Iterative
v2.0,26,Female,B.Sc+Cert,1.0,Mid,Enterprise,Tier-3,3,2,0,3,53619,70,2023-07-18,Built ML pipeline for preprocessing,2023,7,18,Iterative
v2.0,44,Female,B.Sc,20.0,Junior,Startup,Tier-1,6,2,0,6,158035,55,2023-07-31,Built ML pipeline for preprocessing,2023,7,31,Iterative
v2.0,36,Female,B.Sc+Cert,17.0,Junior,Enterprise,Tier-1,2,1,0,1,192336,70,2024-11-12,Worked on microservices deployment,2024,11,12,Iterative
v2.0,28,Male,B.Sc,3.0,Mid,Startup,Tier-1,7,2,1,1,74391,60,2023-06-01,Built ML pipeline for preprocessing,2023,6,1,Iterative
v2.0,20,Male,M.Sc,0.0,Lead,SME,Remote,8,0,1,7,104309,64,2024-07-30,Contributed to open-source NLP repo,2024,7,30,Iterative
v2.0,44,Female,B.Sc+Cert,21.0,Junior,Enterprise,Remote,3,2,1,4,211779,58,2024-06-13,Built ML pipeline for preprocessing,2024,6,13,Iterative
v2.0,22,Male,B.Sc,0.0,Junior,SME,Remote,7,4,1,2,56248,59,2023-03-31,Contributed to open-source NLP repo,2023,3,31,Iterative
v2.0,20,Female,B.Sc+Cert,1.0,Junior,Startup,Tier-3,4,1,1,2,36285,40,2023-01-14,No relevant project mentioned,2023,1,14,Iterative
v2.0,36,Female,B.Sc,11.0,Senior,Enterprise,Tier-2,5,1,0,2,153471,52,2023-01-19,No relevant project mentioned,2023,1,19,Iterative
v2.0,45,Male,B.Sc+Cert,20.0,Mid,Enterprise,Tier-1,10,1,0,2,215673,50,2023-03-23,Experience in data cleaning and ETL,2023,3,23,Iterative
v2.0,38,Other,M.Sc,14.0,Junior,Startup,Tier-1,6,0,1,3,159830,74,2024-09-12,Built ML pipeline for preprocessing,2024,9,12,Iterative
v2.0,33,Male,B.Sc,15.0,Mid,Enterprise,Tier-1,6,1,0,1,187752,51,2024-06-02,Worked on microservices deployment,2024,6,2,Iterative
v2.0,34,Male,B.Sc,11.05,Mid,SME,Tier-2,2,1,0,4,128618,55,2023-01-02,Experience in data cleaning and ETL,2023,1,2,Iterative
v2.0,35,Male,B.Sc,13.0,Mid,SME,Remote,4,3,0,5,163139,48,2023-09-20,Built ML pipeline for preprocessing,2023,9,20,Iterative
v2.0,35,Male,B.Sc,11.0,Mid,Startup,Remote,5,1,0,2,127307,60,2024-06-23,Experience in data cleaning and ETL,2024,6,23,Iterative
v2.0,32,Male,B.Sc,10.0,Junior,Startup,Tier-1,6,1,0,1,127833,69,2024-05-04,Experience in data cleaning and ETL,2024,5,4,Iterative
v2.0,31,Male,B.Sc,8.0,Mid,Startup,Tier-2,2,1,0,3,86368,69,2023-12-03,Experience in data cleaning and ETL,2023,12,3,Iterative
v2.0,30,Female,B.Sc,9.0,Junior,Startup,Tier-2,5,1,0,0,101465,40,2023-10-13,Experience in data cleaning and ETL,2023,10,13,Iterative
v2.0,25,Female,M.Sc,4.0,Junior,Enterprise,Tier-2,6,2,0,2,104201,56,2023-09-11,Worked on microservices deployment,2023,9,11,Iterative
v2.0,28,Male,B.Sc,6.0,Mid,SME,Tier-2,4,1,0,3,72055,53,2024-08-19,Worked on microservices deployment,2024,8,19,Iterative
v2.0,20,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,8,0,0,0,55538,46,2024-04-29,Built ML pipeline for preprocessing,2024,4,29,Iterative
v2.0,29,Female,M.Sc,7.0,Mid,Enterprise,Remote,5,1,0,2,130601,63,2023-07-20,No relevant project mentioned,2023,7,20,Iterative
v2.0,24,Male,B.Sc,5.0,Junior,Startup,Tier-3,2,0,1,3,61843,79,2023-10-19,Built ML pipeline for preprocessing,2023,10,19,Iterative
v2.0,23,Male,B.Sc,0.0,Junior,Enterprise,Tier-3,3,1,0,1,35467,80,2023-10-05,No relevant project mentioned,2023,10,5,Iterative
v2.0,31,Male,B.Sc,9.0,Senior,Enterprise,Tier-1,7,1,1,0,162164,58,2023-12-01,Worked on microservices deployment,2023,12,1,Iterative
v2.0,38,Male,B.Sc+Cert,12.0,Mid,SME,Tier-1,4,0,0,2,145331,61,2024-08-12,No relevant project mentioned,2024,8,12,Iterative
v2.0,36,Male,M.Eng,10.0,Mid,Startup,Tier-1,5,0,0,4,127179,68,2024-02-15,Built ML pipeline for preprocessing,2024,2,15,Iterative
v2.0,21,Female,B.Sc,1.0,Senior,Enterprise,Tier-3,6,1,0,1,60964,59,2023-07-29,Built ML pipeline for preprocessing,2023,7,29,Iterative
v2.0,24,Male,M.Sc,2.0,Mid,Enterprise,Remote,11,1,0,3,92711,67,2024-09-29,Experience in data cleaning and ETL,2024,9,29,Iterative
v2.0,36,Male,B.Sc,15.0,Senior,Enterprise,Tier-2,7,1,0,1,183878,47,2023-01-10,Contributed to open-source NLP repo,2023,1,10,Iterative
v2.0,24,Male,M.Sc,0.0,Mid,Startup,Tier-3,7,1,1,0,39160,59,2023-08-28,Worked on microservices deployment,2023,8,28,Iterative
v2.0,29,Male,M.Sc,6.36,Junior,Startup,Tier-2,8,1,1,1,76100,59,2023-06-19,Experience in data cleaning and ETL,2023,6,19,Iterative
v2.0,33,Male,M.Sc,10.0,Junior,SME,Tier-1,5,2,0,1,126712,59,2024-11-11,Built ML pipeline for preprocessing,2024,11,11,Iterative
v2.0,24,Female,B.Sc,0.0,Mid,SME,Tier-3,5,2,0,5,45773,48,2024-04-17,Contributed to open-source NLP repo,2024,4,17,Iterative
v2.0,31,Female,B.Sc,6.0,Junior,Startup,Tier-3,7,1,1,2,91544,59,2024-04-16,No relevant project mentioned,2024,4,16,Iterative
v2.0,22,Male,B.Sc,2.0,Junior,SME,Tier-1,3,1,0,0,58972,54,2024-11-26,No relevant project mentioned,2024,11,26,Iterative
v2.0,26,Female,B.Sc+Cert,0.0,Junior,SME,Tier-1,6,2,1,1,51001,68,2023-08-17,Built ML pipeline for preprocessing,2023,8,17,Iterative
v2.0,32,Female,M.Sc,7.0,Junior,Enterprise,Tier-2,5,1,1,7,97341,46,2024-02-12,No relevant project mentioned,2024,2,12,Iterative
v2.0,20,Female,M.Eng,-2.01,Junior,SME,Tier-1,4,0,1,1,53763,59,2024-02-03,Worked on microservices deployment,2024,2,3,Iterative
v2.0,33,Male,PhD,12.0,Junior,SME,Remote,5,1,0,1,173720,59,2023-07-22,Contributed to open-source NLP repo,2023,7,22,Iterative
v2.0,30,Male,B.Sc,7.0,Junior,Enterprise,Tier-2,11,1,0,0,95797,49,2024-11-14,Built ML pipeline for preprocessing,2024,11,14,Iterative
v2.0,33,Male,M.Sc,12.0,Junior,Enterprise,Tier-1,5,5,1,3,139825,56,2024-08-15,Built ML pipeline for preprocessing,2024,8,15,Iterative
v2.0,31,Male,M.Sc,9.0,Mid,Startup,Tier-1,3,0,0,1,126022,65,2023-02-18,Built ML pipeline for preprocessing,2023,2,18,Iterative
v2.0,38,Male,PhD,19.0,Junior,Startup,Remote,5,1,0,2,224597,62,2024-12-27,Experience in data cleaning and ETL,2024,12,27,Iterative
v2.0,31,Male,PhD,5.0,Senior,Enterprise,Tier-3,7,0,0,2,133680,59,2024-11-19,Built ML pipeline for preprocessing,2024,11,19,Iterative
v2.0,27,Female,M.Sc,4.0,Senior,SME,Tier-3,9,2,0,0,107056,59,2023-04-05,Experience in data cleaning and ETL,2023,4,5,Iterative
v2.0,31,Female,B.Sc,5.0,Mid,Enterprise,Tier-1,11,0,1,0,99385,61,2023-04-28,Built ML pipeline for preprocessing,2023,4,28,Iterative
v2.0,33,Female,M.Sc,12.0,Mid,SME,Remote,5,1,1,6,152672,74,2024-09-01,Contributed to open-source NLP repo,2024,9,1,Iterative
v2.0,30,Male,B.Sc,6.0,Mid,Startup,Tier-2,7,1,1,5,92656,64,2023-03-15,Built ML pipeline for preprocessing,2023,3,15,Iterative
v2.0,30,Male,M.Sc,4.0,Junior,SME,Tier-2,3,1,1,2,59448,67,2023-02-06,Contributed to open-source NLP repo,2023,2,6,Iterative
v2.0,26,Male,B.Sc+Cert,3.0,Senior,SME,Remote,5,1,0,0,87905,59,2023-11-26,No relevant project mentioned,2023,11,26,Iterative
v2.0,26,Male,B.Sc,3.0,Junior,SME,Tier-1,3,1,0,1,60511,59,2024-03-01,No relevant project mentioned,2024,3,1,Iterative
v2.0,22,Male,M.Sc,0.0,Senior,Startup,Tier-2,5,1,0,2,57856,43,2023-07-06,No relevant project mentioned,2023,7,6,Iterative
v2.0,40,Male,B.Sc,16.36,Mid,Enterprise,Tier-1,7,1,0,1,205297,70,2024-01-19,Built ML pipeline for preprocessing,2024,1,19,Iterative
v2.0,23,Male,B.Sc,0.0,Junior,SME,Tier-2,5,3,0,6,38532,61,2024-04-03,Built ML pipeline for preprocessing,2024,4,3,Iterative
v2.0,26,Female,B.Sc,8.0,Mid,SME,Tier-1,7,1,1,0,110522,60,2023-11-05,Built ML pipeline for preprocessing,2023,11,5,Iterative
v2.0,26,Male,M.Sc,4.0,Mid,Enterprise,Remote,4,0,0,3,105829,47,2024-03-01,Worked on microservices deployment,2024,3,1,Iterative
v2.0,35,Female,B.Sc+Cert,13.0,Junior,SME,Tier-1,3,0,1,1,134567,62,2024-01-27,Experience in data cleaning and ETL,2024,1,27,Iterative
v2.0,28,Male,B.Sc+Cert,10.0,Mid,Enterprise,Tier-2,6,1,1,2,138133,59,2023-11-27,Built ML pipeline for preprocessing,2023,11,27,Iterative
v2.0,37,Male,B.Sc,14.0,Mid,Enterprise,Remote,1,1,0,3,153039,59,2024-02-12,Worked on microservices deployment,2024,2,12,Iterative
v2.0,26,Male,B.Sc+Cert,4.0,Mid,SME,Remote,2,1,0,1,83637,55,2023-11-03,Contributed to open-source NLP repo,2023,11,3,Iterative
v2.0,32,Male,M.Sc,9.0,Junior,SME,Tier-2,5,0,1,0,100799,65,2023-03-12,Worked on microservices deployment,2023,3,12,Iterative
v2.0,25,Male,B.Sc,5.0,Junior,Enterprise,Tier-2,6,0,1,2,82544,59,2024-03-19,No relevant project mentioned,2024,3,19,Iterative
v2.0,43,Male,B.Sc,22.0,Senior,Startup,Tier-1,5,1,1,6,239141,53,2023-05-29,Experience in data cleaning and ETL,2023,5,29,Iterative
v2.0,23,Male,B.Sc,0.0,Mid,Startup,Tier-1,4,1,0,2,44159,61,2024-03-12,Built ML pipeline for preprocessing,2024,3,12,Iterative
v2.0,32,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,9,1,0,0,152021,56,2023-09-19,Experience in data cleaning and ETL,2023,9,19,Iterative
v2.0,34,Male,M.Sc,11.0,Lead,Enterprise,Tier-1,9,0,0,4,233407,49,2024-10-13,Built ML pipeline for preprocessing,2024,10,13,Iterative
v2.0,32,Female,M.Sc,9.0,Junior,Enterprise,Tier-1,2,1,0,0,135747,65,2023-12-23,Built ML pipeline for preprocessing,2023,12,23,Iterative
v2.0,29,Male,B.Sc,10.0,Mid,Startup,Tier-1,6,1,0,1,105586,52,2023-11-01,Experience in data cleaning and ETL,2023,11,1,Iterative
v2.0,29,Female,M.Sc,6.0,Senior,Startup,Tier-2,8,1,1,1,116342,54,2024-06-26,Built ML pipeline for preprocessing,2024,6,26,Iterative
v2.0,30,Male,B.Sc,8.0,Senior,Startup,Tier-2,7,0,0,1,120421,64,2023-06-04,Built ML pipeline for preprocessing,2023,6,4,Iterative
v2.0,29,Female,B.Sc,4.0,Junior,SME,Tier-1,6,1,1,1,72965,61,2023-04-26,Contributed to open-source NLP repo,2023,4,26,Iterative
v2.0,36,Female,M.Sc,16.0,Junior,SME,Tier-1,5,1,0,4,196379,63,2024-12-21,Built ML pipeline for preprocessing,2024,12,21,Iterative
v2.0,43,Male,B.Sc,17.0,Mid,SME,Tier-2,4,1,0,0,189935,74,2024-09-18,Built ML pipeline for preprocessing,2024,9,18,Iterative
v2.0,27,Male,M.Eng,2.0,Junior,Startup,Tier-2,7,1,0,2,52940,60,2023-02-20,No relevant project mentioned,2023,2,20,Iterative
v2.0,22,Female,B.Sc,0.0,Senior,SME,Tier-2,8,1,0,0,54097,59,2023-03-13,No relevant project mentioned,2023,3,13,Iterative
v2.0,29,Male,M.Sc,2.0,Junior,SME,Tier-3,3,0,1,2,46780,49,2024-10-01,No relevant project mentioned,2024,10,1,Iterative
v2.0,45,Male,B.Sc,23.0,Junior,Startup,Tier-1,2,1,0,0,234735,37,2023-05-23,Contributed to open-source NLP repo,2023,5,23,Iterative
v2.0,25,Male,M.Sc,3.0,Junior,Enterprise,Tier-1,3,1,1,1,82425,62,2023-06-16,Built ML pipeline for preprocessing,2023,6,16,Iterative
v2.0,40,Female,B.Sc,15.0,Mid,Startup,Tier-1,6,0,1,1,157728,47,2023-03-11,Built ML pipeline for preprocessing,2023,3,11,Iterative
v2.0,40,Female,B.Sc,16.0,Senior,Enterprise,Tier-2,5,0,1,0,193011,81,2024-05-10,Experience in data cleaning and ETL,2024,5,10,Iterative
v2.0,27,Male,B.Sc,3.0,Mid,Enterprise,Tier-3,8,0,0,1,65703,65,2024-06-03,Built ML pipeline for preprocessing,2024,6,3,Iterative
v2.0,33,Male,B.Sc,9.0,Senior,SME,Tier-1,5,0,0,2,140405,59,2023-06-12,Worked on microservices deployment,2023,6,12,Iterative
v2.0,40,Male,M.Eng,16.0,Junior,Startup,Tier-2,4,1,0,1,160595,51,2024-07-28,No relevant project mentioned,2024,7,28,Iterative
v2.0,28,Male,PhD,6.0,Junior,SME,Tier-2,4,1,0,1,103387,75,2023-10-14,Built ML pipeline for preprocessing,2023,10,14,Iterative
v2.0,29,Other,B.Sc,6.0,Senior,Enterprise,Remote,3,2,1,1,130684,59,2023-08-22,Worked on microservices deployment,2023,8,22,Iterative
v2.0,27,Male,B.Sc,5.0,Senior,Startup,Tier-3,6,0,0,2,87949,59,2024-12-30,Contributed to open-source NLP repo,2024,12,30,Iterative
v2.0,24,Male,M.Sc,1.89,Senior,Enterprise,Tier-2,5,1,1,3,78646,63,2023-12-10,Experience in data cleaning and ETL,2023,12,10,Iterative
v2.0,26,Male,B.Sc+Cert,5.0,Senior,Enterprise,Tier-2,10,1,1,2,106581,67,2023-09-10,Built ML pipeline for preprocessing,2023,9,10,Iterative
v2.0,23,Female,B.Sc+Cert,3.0,Mid,Enterprise,Remote,5,0,1,7,85446,50,2024-12-06,Experience in data cleaning and ETL,2024,12,6,Iterative
v2.0,30,Male,B.Sc,7.0,Junior,SME,Remote,4,0,0,6,91653,53,2023-09-14,Worked on microservices deployment,2023,9,14,Iterative
v2.0,25,Male,M.Sc,4.0,Senior,Enterprise,Tier-2,5,0,0,0,108364,66,2024-05-20,Built ML pipeline for preprocessing,2024,5,20,Iterative
v2.0,31,Male,B.Sc,8.0,Junior,Enterprise,Tier-2,3,0,0,1,113806,64,2024-04-15,Worked on microservices deployment,2024,4,15,Iterative
v2.0,21,Male,PhD,0.0,Mid,SME,Tier-2,5,0,1,2,123726,61,2023-10-16,Worked on microservices deployment,2023,10,16,Iterative
v2.0,32,Male,B.Sc+Cert,10.0,Mid,Startup,Tier-2,6,0,0,0,123098,69,2024-09-11,Built ML pipeline for preprocessing,2024,9,11,Iterative
v2.0,35,Male,B.Sc,16.0,Junior,Startup,Tier-2,4,1,0,2,161022,59,2024-07-02,Contributed to open-source NLP repo,2024,7,2,Iterative
v2.0,20,Male,B.Sc,0.0,Senior,Startup,Tier-1,4,1,0,6,51764,59,2024-05-19,Built ML pipeline for preprocessing,2024,5,19,Iterative
v2.0,32,Female,B.Sc,8.0,Junior,Enterprise,Remote,5,0,0,3,111499,56,2024-06-06,Worked on microservices deployment,2024,6,6,Iterative
v2.0,37,Female,B.Sc,14.0,Senior,SME,Tier-2,4,0,0,0,161631,60,2023-03-25,Built ML pipeline for preprocessing,2023,3,25,Iterative
v2.0,23,Other,M.Eng,1.0,Mid,Enterprise,Tier-3,4,2,0,3,70545,51,2024-12-30,Worked on microservices deployment,2024,12,30,Iterative
v2.0,40,Male,B.Sc,19.0,Mid,Enterprise,Tier-2,5,0,1,1,222875,36,2024-07-12,Contributed to open-source NLP repo,2024,7,12,Iterative
v2.0,33,Female,B.Sc,8.0,Mid,SME,Tier-3,4,2,0,6,80537,56,2023-12-11,Experience in data cleaning and ETL,2023,12,11,Iterative
v2.0,26,Male,B.Sc,2.0,Junior,SME,Tier-1,2,1,1,1,49987,60,2024-01-14,No relevant project mentioned,2024,1,14,Iterative
v2.0,30,Male,PhD,7.0,Mid,Startup,Tier-2,4,0,1,2,108287,43,2023-05-12,Built ML pipeline for preprocessing,2023,5,12,Iterative
v2.0,33,Male,M.Sc,9.0,Mid,Enterprise,Tier-2,2,2,0,3,143434,53,2023-07-30,Experience in data cleaning and ETL,2023,7,30,Iterative
v2.0,30,Male,B.Sc,5.0,Mid,SME,Tier-1,5,2,1,1,97632,62,2024-12-17,Built ML pipeline for preprocessing,2024,12,17,Iterative
v2.0,33,Male,B.Sc,14.0,Junior,SME,Remote,10,0,0,0,159108,59,2024-08-17,Worked on microservices deployment,2024,8,17,Iterative
