age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,role_seniority_encoded
33.0,Male,B.Sc,8.0,Junior,SME,Tier-2,6.0,1.0,0.0,5.0,96909.0,66.0,2023-07-02,Experience in data cleaning and ETL,2023.0,7.0,0.0
30.0,Male,B.Sc,8.0,Junior,Enterprise,Tier-2,6.0,0.0,0.0,0.0,124263.0,53.8,2024-01-19,Built ML pipeline for preprocessing,2024.0,1.0,0.0
22.0,Male,B.Sc+Cert,0.0,Junior,Startup,Tier-2,6.0,0.0,0.0,3.0,26553.0,57.0,2023-01-25,Experience in data cleaning and ETL,2023.0,1.0,0.0
36.0,Male,M.Eng,10.0,Lead,SME,Tier-2,5.0,1.0,0.0,2.0,170564.0,69.0,2024-06-20,Worked on microservices deployment,2024.0,6.0,3.0
27.0,Female,M.Sc,2.0,Mid,Startup,Tier-3,6.0,1.0,0.0,3.0,57324.0,53.0,2023-11-10,No relevant project mentioned,2023.0,11.0,1.0
21.0,Male,B.Sc,1.0,Mid,Enterprise,Tier-1,3.0,1.4,1.0,2.0,65881.0,65.0,2023-02-07,Contributed to open-source NLP repo,2023.0,2.0,1.0
27.0,Male,M.Eng,7.0,Mid,SME,Tier-1,4.4,2.0,0.0,1.0,101226.0,73.0,2023-10-29,Built ML pipeline for preprocessing,2023.0,10.0,1.0
39.0,Male,B.Sc,13.0,Mid,Enterprise,Remote,5.0,0.0,1.0,5.0,155762.0,51.0,2024-01-04,No relevant project mentioned,2024.0,1.0,1.0
35.0,Female,B.Sc,15.0,Senior,SME,Remote,4.0,2.0,0.0,5.0,165821.0,69.0,2023-04-10,Contributed to open-source NLP repo,2023.0,4.0,2.0
28.0,Female,B.Sc,1.4,Mid,Enterprise,Tier-1,4.0,0.0,0.0,4.0,62379.0,56.0,2024-01-23,Experience in data cleaning and ETL,2024.0,1.0,1.0
28.0,Male,B.Sc,4.0,Senior,SME,Tier-1,8.0,1.0,1.0,3.0,102388.0,44.0,2024-10-20,Built ML pipeline for preprocessing,2024.0,10.0,2.0
28.0,Female,M.Sc,7.0,Junior,Startup,Remote,4.0,0.0,0.0,3.0,98340.0,71.0,2024-03-21,Experience in data cleaning and ETL,2024.0,3.0,0.0
42.0,Male,M.Sc,22.0,Junior,Startup,Tier-2,4.0,3.0,1.0,0.0,206946.0,60.0,2024-04-14,Contributed to open-source NLP repo,2024.0,4.0,0.0
32.0,Male,B.Sc,5.0,Mid,SME,Tier-2,3.0,1.0,1.0,3.0,67408.0,75.0,2023-02-24,Contributed to open-source NLP repo,2023.0,2.0,1.0
33.0,Male,B.Sc,10.0,Mid,SME,Tier-1,6.0,3.0,1.0,2.0,277650.0,62.0,2024-05-10,Worked on microservices deployment,2024.0,5.0,1.0
36.0,Male,B.Sc,14.0,Mid,Startup,Remote,3.0,0.0,1.0,1.0,154530.0,53.0,2024-08-06,No relevant project mentioned,2024.0,8.0,1.0
31.0,Male,B.Sc,7.0,Mid,Enterprise,Tier-1,4.0,1.0,0.0,4.0,115111.0,70.0,2023-05-07,Experience in data cleaning and ETL,2023.0,5.0,1.0
28.0,Female,M.Sc,6.0,Junior,SME,Tier-1,3.0,2.0,0.0,4.0,99619.0,58.0,2023-11-17,No relevant project mentioned,2023.0,11.0,0.0
29.0,Male,M.Eng,0.0,Mid,SME,Tier-1,4.0,1.0,0.0,6.0,70618.0,44.0,2023-03-09,No relevant project mentioned,2023.0,3.0,1.0
30.0,Male,B.Sc,2.0,Mid,Startup,Remote,3.0,1.0,1.0,1.0,56788.0,55.6,2024-01-31,Experience in data cleaning and ETL,2024.0,1.0,1.0
30.0,Male,B.Sc,10.0,Junior,SME,Tier-3,3.0,1.0,0.0,2.0,114203.0,58.0,2023-06-02,No relevant project mentioned,2023.0,6.0,0.0
34.0,Male,M.Sc,10.0,Mid,Startup,Tier-3,4.0,0.0,1.0,5.0,121155.0,61.0,2023-05-29,Experience in data cleaning and ETL,2023.0,5.0,1.0
30.0,Female,M.Eng,5.0,Junior,Startup,Tier-1,2.0,2.0,0.0,1.0,77867.0,68.0,2024-02-07,No relevant project mentioned,2024.0,2.0,0.0
34.0,Male,B.Sc,11.0,Mid,Enterprise,Remote,9.0,1.0,0.0,4.0,162903.0,46.0,2023-08-14,No relevant project mentioned,2023.0,8.0,1.0
30.0,Male,B.Sc,7.0,Junior,SME,Tier-3,2.0,2.0,0.0,7.0,74943.0,58.0,2024-11-22,Built ML pipeline for preprocessing,2024.0,11.0,0.0
30.0,Female,M.Sc,5.0,Senior,SME,Tier-3,5.0,0.0,0.0,3.0,78056.0,66.0,2023-11-06,No relevant project mentioned,2023.0,11.0,2.0
20.0,Male,B.Sc,0.0,Mid,Startup,Remote,5.0,1.0,0.0,7.0,40824.0,54.0,2024-02-23,Built ML pipeline for preprocessing,2024.0,2.0,1.0
35.0,Male,B.Sc,10.0,Junior,SME,Tier-1,7.0,0.0,0.0,2.0,119464.0,65.0,2024-05-29,Worked on microservices deployment,2024.0,5.0,0.0
32.0,Male,M.Sc,11.0,Mid,Startup,Tier-2,4.6,3.0,0.0,0.0,143001.0,70.0,2023-10-16,Contributed to open-source NLP repo,2023.0,10.0,1.0
36.0,Male,M.Sc,12.0,Senior,SME,Remote,7.0,0.0,0.0,0.0,154209.0,47.0,2023-07-20,No relevant project mentioned,2023.0,7.0,2.0
20.0,Other,M.Sc,0.0,Mid,SME,Tier-3,3.4,1.6,0.0,3.0,43000.0,59.0,2024-06-02,Worked on microservices deployment,2024.0,6.0,1.0
43.0,Female,M.Sc,19.0,Senior,SME,Tier-2,3.0,0.0,0.0,0.0,185512.0,54.0,2024-10-28,Built ML pipeline for preprocessing,2024.0,10.0,2.0
29.0,Male,M.Sc,6.0,Junior,Enterprise,Tier-1,2.0,2.0,1.0,3.0,115129.0,58.0,2023-06-17,Worked on microservices deployment,2023.0,6.0,0.0
37.0,Female,B.Sc,13.0,Senior,SME,Tier-2,5.0,3.0,1.0,0.0,165044.0,64.6,2024-11-05,Contributed to open-source NLP repo,2024.0,11.0,2.0
24.0,Male,B.Sc,0.0,Mid,SME,Tier-2,7.0,2.0,0.0,7.0,48751.0,64.0,2023-12-03,Worked on microservices deployment,2023.0,12.0,1.0
34.0,Male,B.Sc,10.0,Junior,SME,Tier-1,6.0,1.0,0.0,0.0,130551.0,59.6,2023-10-22,Worked on microservices deployment,2023.0,10.0,0.0
24.0,Male,B.Sc,0.0,Mid,Startup,Remote,4.0,2.0,0.0,2.0,43060.0,60.0,2024-01-15,Built ML pipeline for preprocessing,2024.0,1.0,1.0
26.0,Male,M.Sc,6.0,Lead,Enterprise,Tier-1,7.0,1.0,1.0,3.0,162188.0,61.0,2023-01-11,Built ML pipeline for preprocessing,2023.0,1.0,3.0
41.0,Male,B.Sc+Cert,19.0,Senior,SME,Tier-1,4.0,1.0,0.0,4.0,214517.0,49.0,2023-12-23,Built ML pipeline for preprocessing,2023.0,12.0,2.0
29.0,Male,B.Sc+Cert,7.6,Mid,Startup,Tier-2,6.0,0.6,1.0,1.0,105120.0,63.0,2023-05-11,Worked on microservices deployment,2023.0,5.0,1.0
31.0,Female,M.Sc,8.0,Junior,Enterprise,Tier-2,4.0,0.0,0.0,6.0,88997.0,68.0,2023-07-24,Contributed to open-source NLP repo,2023.0,7.0,0.0
35.0,Male,B.Sc,12.0,Mid,Startup,Tier-1,7.0,3.0,0.0,2.0,155535.0,68.0,2024-03-11,Built ML pipeline for preprocessing,2024.0,3.0,1.0
33.0,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,5.0,3.0,1.0,1.0,160793.0,64.0,2023-11-12,Worked on microservices deployment,2023.0,11.0,0.0
31.0,Male,M.Eng,10.0,Junior,Enterprise,Tier-1,4.0,1.0,0.0,2.0,132871.0,45.0,2024-08-26,Built ML pipeline for preprocessing,2024.0,8.0,0.0
32.0,Male,M.Sc,9.0,Mid,SME,Tier-1,4.0,0.0,0.0,3.0,125197.0,59.0,2023-11-10,Built ML pipeline for preprocessing,2023.0,11.0,1.0
44.0,Male,M.Sc,20.0,Senior,Startup,Tier-1,7.0,1.0,1.0,2.0,234659.0,64.0,2024-04-30,No relevant project mentioned,2024.0,4.0,2.0
30.0,Male,M.Sc,5.0,Mid,Startup,Tier-1,4.0,0.0,0.0,3.0,88067.0,63.0,2023-04-21,Experience in data cleaning and ETL,2023.0,4.0,1.0
31.0,Female,M.Sc,8.0,Junior,Startup,Tier-1,6.0,3.0,0.0,1.0,123603.0,73.0,2023-10-17,No relevant project mentioned,2023.0,10.0,0.0
36.0,Male,M.Eng,16.0,Mid,Startup,Tier-2,6.4,2.0,0.0,0.0,168839.0,44.0,2023-09-04,No relevant project mentioned,2023.0,9.0,1.0
37.0,Male,B.Sc,13.0,Senior,SME,Remote,8.0,1.0,1.0,1.0,158155.0,54.0,2024-02-16,Built ML pipeline for preprocessing,2024.0,2.0,2.0
37.0,Male,B.Sc,12.0,Mid,Enterprise,Tier-2,3.0,0.0,1.0,6.0,163834.0,57.4,2024-07-26,Built ML pipeline for preprocessing,2024.0,7.0,1.0
34.0,Male,B.Sc+Cert,13.0,Mid,SME,Tier-3,4.0,3.0,0.0,3.0,135090.0,60.0,2024-03-25,Worked on microservices deployment,2024.0,3.0,1.0
23.0,Male,B.Sc,2.0,Lead,SME,Tier-1,3.0,1.0,1.0,0.0,104090.0,50.0,2024-09-13,No relevant project mentioned,2024.0,9.0,3.0
40.0,Female,M.Sc,17.0,Senior,SME,Tier-3,6.0,0.0,0.0,0.0,190040.0,63.0,2024-02-25,No relevant project mentioned,2024.0,2.0,2.0
23.0,Male,B.Sc,1.0,Junior,Enterprise,Tier-2,6.0,0.0,0.0,2.8,51712.0,54.4,2024-02-04,Built ML pipeline for preprocessing,2024.0,2.0,0.0
32.0,Male,B.Sc+Cert,7.0,Junior,Startup,Tier-2,4.0,2.0,0.0,4.0,96105.0,53.0,2024-03-31,Built ML pipeline for preprocessing,2024.0,3.0,0.0
25.0,Male,B.Sc,2.0,Lead,SME,Tier-1,7.0,1.0,1.0,0.0,89316.0,69.0,2023-05-05,Built ML pipeline for preprocessing,2023.0,5.0,3.0
30.0,Male,M.Sc,10.0,Mid,Enterprise,Tier-1,3.0,0.0,1.0,2.0,158406.0,54.0,2024-12-15,Built ML pipeline for preprocessing,2024.0,12.0,1.0
32.0,Male,B.Sc,12.0,Junior,Enterprise,Tier-2,5.2,0.0,0.0,1.0,134500.0,61.0,2023-09-17,No relevant project mentioned,2023.0,9.0,0.0
32.0,Female,M.Sc,5.0,Mid,Enterprise,Tier-2,4.0,3.0,0.0,3.0,105591.0,54.0,2024-06-18,No relevant project mentioned,2024.0,6.0,1.0
33.0,Male,B.Sc,13.0,Mid,Enterprise,Remote,4.0,0.0,1.0,0.0,175444.0,51.0,2024-12-12,Built ML pipeline for preprocessing,2024.0,12.0,1.0
40.0,Female,B.Sc,21.0,Lead,Startup,Tier-1,5.4,1.0,1.0,1.0,239100.0,59.6,2023-03-21,Built ML pipeline for preprocessing,2023.0,3.0,3.0
33.0,Male,B.Sc,10.0,Junior,SME,Tier-1,3.0,1.0,1.0,3.0,108654.0,71.0,2023-09-29,Built ML pipeline for preprocessing,2023.0,9.0,0.0
29.0,Female,B.Sc+Cert,8.0,Mid,Startup,Tier-2,5.0,1.0,0.0,2.0,99659.0,54.0,2024-07-18,Built ML pipeline for preprocessing,2024.0,7.0,1.0
36.0,Male,B.Sc,16.0,Senior,SME,Remote,3.0,1.0,1.0,4.0,175204.0,58.0,2024-02-22,No relevant project mentioned,2024.0,2.0,2.0
37.0,Male,B.Sc,14.0,Mid,SME,Tier-1,4.0,1.0,1.0,0.0,160022.0,51.0,2024-02-06,Contributed to open-source NLP repo,2024.0,2.0,1.0
23.0,Male,M.Sc,6.0,Junior,SME,Tier-2,7.0,0.0,1.0,0.4,93609.0,55.0,2023-02-22,Built ML pipeline for preprocessing,2023.0,2.0,0.0
34.0,Female,B.Sc,13.0,Senior,Enterprise,Tier-1,6.2,2.0,0.0,0.0,170514.0,75.0,2023-09-29,Built ML pipeline for preprocessing,2023.0,9.0,2.0
34.0,Male,B.Sc+Cert,12.0,Mid,SME,Tier-2,6.0,0.0,1.0,2.0,149742.0,56.8,2023-08-16,Built ML pipeline for preprocessing,2023.0,8.0,1.0
28.0,Male,B.Sc,4.0,Mid,SME,Tier-3,5.0,0.0,1.0,0.0,77478.0,65.0,2024-11-22,No relevant project mentioned,2024.0,11.0,1.0
38.0,Male,M.Sc,17.0,Mid,Startup,Remote,6.0,2.0,0.0,0.0,192125.0,62.0,2024-01-06,No relevant project mentioned,2024.0,1.0,1.0
29.0,Female,B.Sc,2.0,Junior,Enterprise,Tier-1,4.0,1.0,1.0,1.0,72074.0,53.8,2024-12-12,Worked on microservices deployment,2024.0,12.0,0.0
31.0,Male,B.Sc,11.0,Senior,Startup,Tier-1,4.4,1.0,1.0,1.0,132724.0,61.0,2023-07-11,No relevant project mentioned,2023.0,7.0,2.0
29.0,Female,M.Sc,9.0,Mid,Startup,Tier-2,5.0,2.0,0.0,2.0,127336.0,50.0,2023-01-23,Worked on microservices deployment,2023.0,1.0,1.0
30.0,Male,M.Sc,10.0,Mid,Startup,Tier-1,6.0,1.0,1.0,2.0,154818.0,44.0,2024-07-05,Built ML pipeline for preprocessing,2024.0,7.0,1.0
23.0,Male,M.Sc,0.0,Junior,SME,Tier-2,5.0,0.0,0.0,1.0,44269.0,47.0,2023-12-02,Experience in data cleaning and ETL,2023.0,12.0,0.0
21.0,Male,B.Sc,0.0,Mid,Startup,Tier-2,3.0,1.0,0.0,0.0,32605.0,43.0,2023-08-18,Experience in data cleaning and ETL,2023.0,8.0,1.0
40.0,Female,B.Sc,17.0,Senior,Enterprise,Tier-1,8.0,4.0,0.0,1.0,247296.0,41.0,2024-06-13,No relevant project mentioned,2024.0,6.0,2.0
25.0,Male,B.Sc,4.0,Senior,Enterprise,Tier-3,7.0,1.0,0.0,0.0,100733.0,54.6,2024-05-02,No relevant project mentioned,2024.0,5.0,2.0
24.0,Female,PhD,8.0,Senior,Enterprise,Tier-1,6.0,1.0,1.0,0.0,128407.0,67.0,2023-06-13,Built ML pipeline for preprocessing,2023.0,6.0,2.0
20.0,Male,B.Sc,0.0,Mid,Startup,Remote,1.0,3.0,0.0,0.0,41926.0,69.0,2024-02-27,Contributed to open-source NLP repo,2024.0,2.0,1.0
26.0,Male,B.Sc,5.0,Mid,Enterprise,Tier-3,2.0,1.0,1.0,0.0,78701.0,52.0,2023-12-26,No relevant project mentioned,2023.0,12.0,1.0
22.0,Male,B.Sc,0.0,Mid,Enterprise,Tier-3,1.0,4.0,0.0,4.0,39494.0,60.0,2023-06-18,Built ML pipeline for preprocessing,2023.0,6.0,1.0
40.0,Male,M.Sc,18.0,Senior,Enterprise,Tier-1,4.0,0.8,1.0,2.0,242397.0,55.0,2024-05-27,Built ML pipeline for preprocessing,2024.0,5.0,2.0
36.0,Female,B.Sc,12.0,Mid,SME,Remote,1.0,0.0,0.0,2.0,130078.0,53.0,2023-12-14,Built ML pipeline for preprocessing,2023.0,12.0,1.0
26.0,Female,B.Sc+Cert,1.0,Mid,Enterprise,Tier-3,3.0,2.0,0.0,3.0,53619.0,70.0,2023-07-18,Built ML pipeline for preprocessing,2023.0,7.0,1.0
44.0,Female,B.Sc,20.0,Junior,Startup,Tier-1,6.0,2.0,0.0,6.0,158035.0,55.0,2023-07-31,Built ML pipeline for preprocessing,2023.0,7.0,0.0
36.0,Female,B.Sc+Cert,17.0,Junior,Enterprise,Tier-1,2.0,1.0,0.0,1.0,192336.0,70.0,2024-11-12,Worked on microservices deployment,2024.0,11.0,0.0
28.0,Male,B.Sc,3.0,Mid,Startup,Tier-1,7.0,2.0,1.0,1.0,74391.0,60.0,2023-06-01,Built ML pipeline for preprocessing,2023.0,6.0,1.0
20.0,Male,M.Sc,0.0,Lead,SME,Remote,8.0,0.0,1.0,7.0,104309.0,64.0,2024-07-30,Contributed to open-source NLP repo,2024.0,7.0,3.0
44.0,Female,B.Sc+Cert,21.0,Junior,Enterprise,Remote,3.0,2.0,1.0,4.0,211779.0,58.0,2024-06-13,Built ML pipeline for preprocessing,2024.0,6.0,0.0
22.0,Male,B.Sc,0.0,Junior,SME,Remote,7.0,4.0,1.0,2.0,56248.0,59.0,2023-03-31,Contributed to open-source NLP repo,2023.0,3.0,0.0
20.0,Female,B.Sc+Cert,1.0,Junior,Startup,Tier-3,4.0,1.0,1.0,2.0,36285.0,40.0,2023-01-14,No relevant project mentioned,2023.0,1.0,0.0
36.0,Female,B.Sc,11.0,Senior,Enterprise,Tier-2,5.0,1.0,0.0,2.0,153471.0,52.0,2023-01-19,No relevant project mentioned,2023.0,1.0,2.0
45.0,Male,B.Sc+Cert,20.0,Mid,Enterprise,Tier-1,10.0,1.0,0.0,2.0,215673.0,50.0,2023-03-23,Experience in data cleaning and ETL,2023.0,3.0,1.0
38.0,Other,M.Sc,14.0,Junior,Startup,Tier-1,6.0,0.0,1.0,3.0,159830.0,74.0,2024-09-12,Built ML pipeline for preprocessing,2024.0,9.0,0.0
33.0,Male,B.Sc,15.0,Mid,Enterprise,Tier-1,6.0,1.0,0.0,1.0,187752.0,51.0,2024-06-02,Worked on microservices deployment,2024.0,6.0,1.0
34.0,Male,B.Sc,10.0,Mid,SME,Tier-2,2.0,1.0,0.0,4.0,128618.0,55.0,2023-01-02,Experience in data cleaning and ETL,2023.0,1.0,1.0
35.0,Male,B.Sc,13.0,Mid,SME,Remote,4.0,3.0,0.0,5.0,163139.0,48.0,2023-09-20,Built ML pipeline for preprocessing,2023.0,9.0,1.0
35.0,Male,B.Sc,11.0,Mid,Startup,Remote,5.4,1.0,0.0,2.0,127307.0,60.0,2024-06-23,Experience in data cleaning and ETL,2024.0,6.0,1.0
32.0,Male,B.Sc,10.0,Junior,Startup,Tier-1,6.0,1.0,0.0,1.0,127833.0,69.0,2024-05-04,Experience in data cleaning and ETL,2024.0,5.0,0.0
31.0,Male,B.Sc,8.0,Mid,Startup,Tier-2,2.0,1.0,0.0,3.0,86368.0,69.0,2023-12-03,Experience in data cleaning and ETL,2023.0,12.0,1.0
30.0,Female,B.Sc,9.0,Junior,Startup,Tier-2,3.6,1.0,0.0,0.0,101465.0,40.0,2023-10-13,Experience in data cleaning and ETL,2023.0,10.0,0.0
25.0,Female,M.Sc,4.0,Junior,Enterprise,Tier-2,6.0,2.0,0.0,2.6,104201.0,56.0,2023-09-11,Worked on microservices deployment,2023.0,9.0,0.0
28.0,Male,B.Sc,6.0,Mid,SME,Tier-2,4.0,1.0,0.0,3.0,72055.0,53.0,2024-08-19,Worked on microservices deployment,2024.0,8.0,1.0
20.0,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,8.0,0.0,0.0,0.0,55538.0,46.0,2024-04-29,Built ML pipeline for preprocessing,2024.0,4.0,0.0
29.0,Female,M.Sc,7.0,Mid,Enterprise,Remote,5.0,1.0,0.0,2.0,130601.0,63.0,2023-07-20,No relevant project mentioned,2023.0,7.0,1.0
24.0,Male,B.Sc,5.0,Junior,Startup,Tier-3,2.0,0.0,1.0,3.0,61843.0,79.0,2023-10-19,Built ML pipeline for preprocessing,2023.0,10.0,0.0
23.0,Male,B.Sc,0.0,Junior,Enterprise,Tier-3,3.0,1.0,0.0,1.0,35467.0,80.0,2023-10-05,No relevant project mentioned,2023.0,10.0,0.0
31.0,Male,B.Sc,9.0,Senior,Enterprise,Tier-1,7.0,1.0,1.0,0.0,162164.0,58.0,2023-12-01,Worked on microservices deployment,2023.0,12.0,2.0
38.0,Male,B.Sc+Cert,12.0,Mid,SME,Tier-1,4.0,0.0,0.0,2.0,145331.0,61.0,2024-08-12,No relevant project mentioned,2024.0,8.0,1.0
36.0,Male,M.Eng,10.0,Mid,Startup,Tier-1,5.0,0.0,0.0,4.0,127179.0,68.0,2024-02-15,Built ML pipeline for preprocessing,2024.0,2.0,1.0
21.0,Female,B.Sc,1.0,Senior,Enterprise,Tier-3,6.0,1.0,0.0,1.0,60964.0,59.0,2023-07-29,Built ML pipeline for preprocessing,2023.0,7.0,2.0
24.0,Male,M.Sc,2.0,Mid,Enterprise,Remote,11.0,1.0,0.0,3.0,92711.0,67.0,2024-09-29,Experience in data cleaning and ETL,2024.0,9.0,1.0
36.0,Male,B.Sc,15.0,Senior,Enterprise,Tier-2,7.0,1.0,0.0,1.0,183878.0,47.0,2023-01-10,Contributed to open-source NLP repo,2023.0,1.0,2.0
24.0,Male,M.Sc,0.0,Mid,Startup,Tier-3,7.0,1.6,1.0,0.0,39160.0,59.0,2023-08-28,Worked on microservices deployment,2023.0,8.0,1.0
29.0,Male,M.Sc,2.4,Junior,Startup,Tier-2,8.0,1.0,1.0,1.0,76100.0,59.0,2023-06-19,Experience in data cleaning and ETL,2023.0,6.0,0.0
33.0,Male,M.Sc,10.0,Junior,SME,Tier-1,5.0,2.0,0.0,1.0,126712.0,57.8,2024-11-11,Built ML pipeline for preprocessing,2024.0,11.0,0.0
24.0,Female,B.Sc,0.0,Mid,SME,Tier-3,3.8,2.0,0.0,5.0,45773.0,48.0,2024-04-17,Contributed to open-source NLP repo,2024.0,4.0,1.0
31.0,Female,B.Sc,6.0,Junior,Startup,Tier-3,7.0,1.0,1.0,2.0,91544.0,64.6,2024-04-16,No relevant project mentioned,2024.0,4.0,0.0
22.0,Male,B.Sc,2.0,Junior,SME,Tier-1,3.0,1.0,0.0,0.0,58972.0,54.0,2024-11-26,No relevant project mentioned,2024.0,11.0,0.0
26.0,Female,B.Sc+Cert,0.0,Junior,SME,Tier-1,6.0,2.0,1.0,1.0,51001.0,68.0,2023-08-17,Built ML pipeline for preprocessing,2023.0,8.0,0.0
32.0,Female,M.Sc,7.0,Junior,Enterprise,Tier-2,6.4,1.0,1.0,7.0,97341.0,46.0,2024-02-12,No relevant project mentioned,2024.0,2.0,0.0
20.0,Female,M.Eng,1.2,Junior,SME,Tier-1,4.0,0.0,1.0,1.0,53763.0,57.0,2024-02-03,Worked on microservices deployment,2024.0,2.0,0.0
33.0,Male,PhD,12.0,Junior,SME,Remote,5.0,1.0,0.0,1.0,173720.0,60.0,2023-07-22,Contributed to open-source NLP repo,2023.0,7.0,0.0
30.0,Male,B.Sc,7.0,Junior,Enterprise,Tier-2,11.0,1.0,0.0,0.0,95797.0,49.0,2024-11-14,Built ML pipeline for preprocessing,2024.0,11.0,0.0
33.0,Male,M.Sc,12.0,Junior,Enterprise,Tier-1,5.0,5.0,1.0,3.0,139825.0,56.0,2024-08-15,Built ML pipeline for preprocessing,2024.0,8.0,0.0
31.0,Male,M.Sc,9.0,Mid,Startup,Tier-1,3.0,0.0,0.0,1.0,126022.0,65.0,2023-02-18,Built ML pipeline for preprocessing,2023.0,2.0,1.0
38.0,Male,PhD,19.0,Junior,Startup,Remote,5.0,1.0,0.0,2.0,224597.0,62.0,2024-12-27,Experience in data cleaning and ETL,2024.0,12.0,0.0
31.0,Male,PhD,5.0,Senior,Enterprise,Tier-3,7.0,0.0,0.0,2.0,133680.0,61.8,2024-11-19,Built ML pipeline for preprocessing,2024.0,11.0,2.0
27.0,Female,M.Sc,4.0,Senior,SME,Tier-3,9.0,2.0,0.0,0.0,107056.0,64.6,2023-04-05,Experience in data cleaning and ETL,2023.0,4.0,2.0
31.0,Female,B.Sc,5.0,Mid,Enterprise,Tier-1,11.0,0.0,1.0,0.0,99385.0,61.0,2023-04-28,Built ML pipeline for preprocessing,2023.0,4.0,1.0
33.0,Female,M.Sc,12.0,Mid,SME,Remote,5.0,1.0,1.0,6.0,152672.0,74.0,2024-09-01,Contributed to open-source NLP repo,2024.0,9.0,1.0
30.0,Male,B.Sc,6.0,Mid,Startup,Tier-2,7.0,1.0,1.0,5.0,92656.0,64.0,2023-03-15,Built ML pipeline for preprocessing,2023.0,3.0,1.0
30.0,Male,M.Sc,4.0,Junior,SME,Tier-2,3.0,0.6,1.0,2.0,59448.0,67.0,2023-02-06,Contributed to open-source NLP repo,2023.0,2.0,0.0
26.0,Male,B.Sc+Cert,3.0,Senior,SME,Remote,5.0,1.0,0.0,0.0,87905.0,59.0,2023-11-26,No relevant project mentioned,2023.0,11.0,2.0
26.0,Male,B.Sc,3.0,Junior,SME,Tier-1,3.0,1.2,0.0,1.0,60511.0,54.0,2024-03-01,No relevant project mentioned,2024.0,3.0,0.0
22.0,Male,M.Sc,0.0,Senior,Startup,Tier-2,3.2,1.0,0.0,2.0,57856.0,43.0,2023-07-06,No relevant project mentioned,2023.0,7.0,2.0
40.0,Male,B.Sc,19.2,Mid,Enterprise,Tier-1,7.0,1.0,0.0,1.0,205297.0,70.0,2024-01-19,Built ML pipeline for preprocessing,2024.0,1.0,1.0
23.0,Male,B.Sc,0.0,Junior,SME,Tier-2,4.0,3.0,0.0,6.0,38532.0,61.0,2024-04-03,Built ML pipeline for preprocessing,2024.0,4.0,0.0
26.0,Female,B.Sc,8.0,Mid,SME,Tier-1,7.0,1.0,1.0,0.0,110522.0,60.0,2023-11-05,Built ML pipeline for preprocessing,2023.0,11.0,1.0
26.0,Male,M.Sc,4.0,Mid,Enterprise,Remote,4.0,0.0,0.0,3.0,105829.0,47.0,2024-03-01,Worked on microservices deployment,2024.0,3.0,1.0
35.0,Female,B.Sc+Cert,13.0,Junior,SME,Tier-1,3.0,0.0,1.0,1.0,134567.0,62.0,2024-01-27,Experience in data cleaning and ETL,2024.0,1.0,0.0
28.0,Male,B.Sc+Cert,10.0,Mid,Enterprise,Tier-2,6.0,1.0,1.0,2.0,138133.0,64.8,2023-11-27,Built ML pipeline for preprocessing,2023.0,11.0,1.0
37.0,Male,B.Sc,14.0,Mid,Enterprise,Remote,1.0,1.0,0.0,3.0,153039.0,58.4,2024-02-12,Worked on microservices deployment,2024.0,2.0,1.0
26.0,Male,B.Sc+Cert,4.0,Mid,SME,Remote,2.0,1.0,0.0,1.0,83637.0,55.0,2023-11-03,Contributed to open-source NLP repo,2023.0,11.0,1.0
32.0,Male,M.Sc,9.0,Junior,SME,Tier-2,4.8,0.0,1.0,0.0,100799.0,65.0,2023-03-12,Worked on microservices deployment,2023.0,3.0,0.0
25.0,Male,B.Sc,5.0,Junior,Enterprise,Tier-2,6.0,0.0,1.0,2.0,82544.0,59.0,2024-03-19,No relevant project mentioned,2024.0,3.0,0.0
43.0,Male,B.Sc,22.0,Senior,Startup,Tier-1,5.4,1.0,1.0,6.0,239141.0,53.0,2023-05-29,Experience in data cleaning and ETL,2023.0,5.0,2.0
23.0,Male,B.Sc,0.0,Mid,Startup,Tier-1,4.0,1.0,0.0,2.0,44159.0,61.0,2024-03-12,Built ML pipeline for preprocessing,2024.0,3.0,1.0
32.0,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,9.0,1.0,0.0,0.0,152021.0,56.0,2023-09-19,Experience in data cleaning and ETL,2023.0,9.0,1.0
34.0,Male,M.Sc,11.0,Lead,Enterprise,Tier-1,9.0,0.0,0.0,4.0,233407.0,49.0,2024-10-13,Built ML pipeline for preprocessing,2024.0,10.0,3.0
32.0,Female,M.Sc,9.0,Junior,Enterprise,Tier-1,2.0,1.0,0.0,0.0,135747.0,65.0,2023-12-23,Built ML pipeline for preprocessing,2023.0,12.0,0.0
29.0,Male,B.Sc,10.0,Mid,Startup,Tier-1,6.0,1.0,0.0,1.0,105586.0,52.0,2023-11-01,Experience in data cleaning and ETL,2023.0,11.0,1.0
29.0,Female,M.Sc,6.0,Senior,Startup,Tier-2,8.0,1.0,1.0,1.0,116342.0,54.0,2024-06-26,Built ML pipeline for preprocessing,2024.0,6.0,2.0
