age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,role_seniority_encoded,survey_day,survey_quarter,survey_day_of_week,estimated_joining_date,joining_year,joining_month,joining_day,joining_quarter,joining_day_of_week,tenure_years,tenure_months,tenure_category
22,Male,B.Sc+Cert,0.0,Junior,Startup,Tier-2,6.0,0.0,0,3.0,26553,57.0,2023-01-25,Experience in data cleaning and ETL,2023,1,0,25,1,Wednesday,2023-01-25 00:00:00,2023.0,1.0,25.0,1.0,Wednesday,3.58,43,3-5 Years
36,Male,M.Eng,10.0,Lead,SME,Tier-2,5.0,1.0,0,2.0,170564,69.0,2024-06-20,Worked on microservices deployment,2024,6,3,20,2,Thursday,2014-06-20 12:00:00,2014.0,6.0,20.0,2.0,Friday,12.17,146,11-20 Years
27,Female,M.Sc,2.0,Mid,Startup,Tier-3,6.0,1.0,0,3.0,57324,53.0,2023-11-10,No relevant project mentioned,2023,11,1,10,4,Friday,2021-11-09 12:00:00,2021.0,11.0,9.0,4.0,Tuesday,4.78,57,3-5 Years
21,Male,B.Sc,1.0,Mid,Enterprise,Tier-1,3.0,,1,2.0,65881,65.0,2023-02-07,Contributed to open-source NLP repo,2023,2,1,7,1,Tuesday,2022-02-06 18:00:00,2022.0,2.0,6.0,1.0,Sunday,4.54,54,3-5 Years
27,Male,M.Eng,,Mid,SME,Tier-1,,2.0,0,1.0,101226,73.0,2023-10-29,,2023,10,1,29,4,Sunday,,,,,,,,,
39,Male,B.Sc,13.0,Mid,Enterprise,Remote,5.0,0.0,1,5.0,155762,51.0,2024-01-04,No relevant project mentioned,2024,1,1,4,1,Thursday,2011-01-03 18:00:00,2011.0,1.0,3.0,1.0,Monday,15.63,188,11-20 Years
35,Female,B.Sc,15.0,Senior,SME,Remote,4.0,2.0,0,5.0,165821,69.0,2023-04-10,Contributed to open-source NLP repo,2023,4,2,10,2,Monday,2008-04-09 06:00:00,2008.0,4.0,9.0,2.0,Wednesday,18.37,220,11-20 Years
28,Female,B.Sc,,Mid,Enterprise,Tier-1,4.0,0.0,0,4.0,62379,56.0,2024-01-23,Experience in data cleaning and ETL,2024,1,1,23,1,Tuesday,,,,,,,,,
28,Male,B.Sc,4.0,Senior,SME,Tier-1,8.0,1.0,1,3.0,102388,44.0,2024-10-20,,2024,10,2,20,4,Sunday,2020-10-20 00:00:00,2020.0,10.0,20.0,4.0,Tuesday,5.84,70,6-10 Years
28,Female,M.Sc,7.0,Junior,Startup,Remote,4.0,0.0,0,3.0,98340,71.0,2024-03-21,Experience in data cleaning and ETL,2024,3,0,21,1,Thursday,2017-03-21 06:00:00,2017.0,3.0,21.0,1.0,Tuesday,9.42,113,6-10 Years
42,Male,M.Sc,22.0,Junior,Startup,Tier-2,4.0,3.0,1,0.0,206946,60.0,2024-04-14,Contributed to open-source NLP repo,2024,4,0,14,2,Sunday,2002-04-14 12:00:00,2002.0,4.0,14.0,2.0,Sunday,24.36,292,20+ Years
32,Male,B.Sc,5.0,Mid,SME,Tier-2,3.0,1.0,1,3.0,67408,75.0,2023-02-24,Contributed to open-source NLP repo,2023,2,1,24,1,Friday,2018-02-23 18:00:00,2018.0,2.0,23.0,1.0,Friday,8.49,102,6-10 Years
33,Male,,10.0,Mid,SME,Tier-1,6.0,3.0,1,2.0,277650,62.0,2024-05-10,Worked on microservices deployment,2024,5,1,10,2,Friday,2014-05-10 12:00:00,2014.0,5.0,10.0,2.0,Saturday,12.28,147,11-20 Years
36,Male,B.Sc,14.0,Mid,Startup,Remote,3.0,0.0,1,1.0,154530,53.0,2024-08-06,No relevant project mentioned,2024,8,1,6,3,Tuesday,2010-08-06 12:00:00,2010.0,8.0,6.0,3.0,Friday,16.04,192,11-20 Years
31,Male,B.Sc,7.0,Mid,Enterprise,Tier-1,4.0,1.0,0,4.0,115111,70.0,2023-05-07,Experience in data cleaning and ETL,2023,5,1,7,2,Sunday,2016-05-06 06:00:00,2016.0,5.0,6.0,2.0,Friday,10.29,123,11-20 Years
28,Female,M.Sc,6.0,Junior,SME,Tier-1,3.0,2.0,0,4.0,99619,58.0,2023-11-17,No relevant project mentioned,2023,11,0,17,4,Friday,2017-11-16 12:00:00,2017.0,11.0,16.0,4.0,Thursday,8.76,105,6-10 Years
29,Male,M.Eng,0.0,Mid,SME,Tier-1,4.0,1.0,0,6.0,70618,44.0,2023-03-09,No relevant project mentioned,2023,3,1,9,1,Thursday,2023-03-09 00:00:00,2023.0,3.0,9.0,1.0,Thursday,3.46,42,3-5 Years
30,Male,B.Sc,2.0,Mid,Startup,Remote,3.0,1.0,1,1.0,56788,,2024-01-31,Experience in data cleaning and ETL,2024,1,1,31,1,Wednesday,2022-01-30 12:00:00,2022.0,1.0,30.0,1.0,Sunday,4.56,55,3-5 Years
30,Male,B.Sc,10.0,Junior,SME,Tier-3,3.0,1.0,0,2.0,114203,58.0,2023-06-02,No relevant project mentioned,2023,6,0,2,2,Friday,2013-06-01 12:00:00,2013.0,6.0,1.0,2.0,Saturday,13.22,159,11-20 Years
34,Male,M.Sc,10.0,Mid,Startup,Tier-3,4.0,0.0,1,5.0,121155,61.0,2023-05-29,Experience in data cleaning and ETL,2023,5,1,29,2,Monday,2013-05-28 12:00:00,2013.0,5.0,28.0,2.0,Tuesday,13.23,159,11-20 Years
30,Female,M.Eng,5.0,Junior,Startup,Tier-1,2.0,2.0,0,1.0,77867,68.0,2024-02-07,No relevant project mentioned,2024,2,0,7,1,Wednesday,2019-02-06 18:00:00,2019.0,2.0,6.0,1.0,Wednesday,7.54,90,6-10 Years
34,Male,B.Sc,11.0,Mid,Enterprise,Remote,9.0,1.0,0,4.0,162903,46.0,2023-08-14,No relevant project mentioned,2023,8,1,14,3,Monday,2012-08-13 06:00:00,2012.0,8.0,13.0,3.0,Monday,14.02,168,11-20 Years
30,Male,B.Sc,7.0,Junior,SME,Tier-3,2.0,2.0,0,7.0,74943,58.0,2024-11-22,Built ML pipeline for preprocessing,2024,11,0,22,4,Friday,2017-11-22 06:00:00,2017.0,11.0,22.0,4.0,Wednesday,8.75,105,6-10 Years
30,Female,M.Sc,5.0,Senior,SME,Tier-3,5.0,0.0,0,3.0,78056,66.0,2023-11-06,No relevant project mentioned,2023,11,2,6,4,Monday,2018-11-05 18:00:00,2018.0,11.0,5.0,4.0,Monday,7.79,93,6-10 Years
20,Male,B.Sc,0.0,Mid,Startup,Remote,5.0,1.0,0,7.0,40824,54.0,2024-02-23,Built ML pipeline for preprocessing,2024,2,1,23,1,Friday,2024-02-23 00:00:00,2024.0,2.0,23.0,1.0,Friday,2.5,30,3-5 Years
35,Male,,,Junior,SME,Tier-1,7.0,0.0,0,2.0,119464,65.0,2024-05-29,Worked on microservices deployment,2024,5,0,29,2,Wednesday,,,,,,,,,
32,Male,M.Sc,11.0,Mid,Startup,Tier-2,,3.0,0,0.0,143001,70.0,2023-10-16,Contributed to open-source NLP repo,2023,10,1,16,4,Monday,2012-10-15 06:00:00,2012.0,10.0,15.0,4.0,Monday,13.85,166,11-20 Years
36,Male,M.Sc,12.0,Senior,SME,Remote,7.0,0.0,0,0.0,154209,47.0,2023-07-20,No relevant project mentioned,2023,7,2,20,3,Thursday,2011-07-20 00:00:00,2011.0,7.0,20.0,3.0,Wednesday,15.09,181,11-20 Years
20,Other,M.Sc,0.0,Mid,SME,Tier-3,,,0,3.0,43000,59.0,2024-06-02,Worked on microservices deployment,2024,6,1,2,2,Sunday,2024-06-02 00:00:00,2024.0,6.0,2.0,2.0,Sunday,2.22,27,3-5 Years
43,Female,M.Sc,19.0,Senior,SME,Tier-2,3.0,0.0,0,0.0,185512,54.0,2024-10-28,,2024,10,2,28,4,Monday,2005-10-28 06:00:00,2005.0,10.0,28.0,4.0,Friday,20.82,250,20+ Years
29,Male,M.Sc,6.0,Junior,Enterprise,Tier-1,2.0,2.0,1,3.0,115129,58.0,2023-06-17,Worked on microservices deployment,2023,6,0,17,2,Saturday,2017-06-16 12:00:00,2017.0,6.0,16.0,2.0,Friday,9.18,110,6-10 Years
37,Female,B.Sc,13.0,Senior,SME,Tier-2,5.0,3.0,1,0.0,165044,,2024-11-05,Contributed to open-source NLP repo,2024,11,2,5,4,Tuesday,2011-11-05 18:00:00,2011.0,11.0,5.0,4.0,Saturday,14.8,178,11-20 Years
24,Male,B.Sc,0.0,Mid,SME,Tier-2,7.0,2.0,0,7.0,48751,64.0,2023-12-03,Worked on microservices deployment,2023,12,1,3,4,Sunday,2023-12-03 00:00:00,2023.0,12.0,3.0,4.0,Sunday,2.72,33,3-5 Years
34,Male,B.Sc,10.0,Junior,SME,Tier-1,6.0,1.0,0,0.0,130551,,2023-10-22,Worked on microservices deployment,2023,10,0,22,4,Sunday,2013-10-21 12:00:00,2013.0,10.0,21.0,4.0,Monday,12.84,154,11-20 Years
24,Male,B.Sc,0.0,Mid,Startup,Remote,4.0,2.0,0,2.0,43060,60.0,2024-01-15,Built ML pipeline for preprocessing,2024,1,1,15,1,Monday,2024-01-15 00:00:00,2024.0,1.0,15.0,1.0,Monday,2.6,31,3-5 Years
26,Male,M.Sc,6.0,Lead,Enterprise,Tier-1,7.0,1.0,1,3.0,162188,61.0,2023-01-11,Built ML pipeline for preprocessing,2023,1,3,11,1,Wednesday,2017-01-10 12:00:00,2017.0,1.0,10.0,1.0,Tuesday,9.61,115,6-10 Years
41,Male,B.Sc+Cert,19.0,Senior,SME,Tier-1,4.0,,0,4.0,214517,49.0,2023-12-23,,2023,12,2,23,4,Saturday,2004-12-22 06:00:00,2004.0,12.0,22.0,4.0,Wednesday,21.66,260,20+ Years
29,Male,B.Sc+Cert,,Mid,Startup,Tier-2,6.0,,1,1.0,105120,63.0,2023-05-11,Worked on microservices deployment,2023,5,1,11,2,Thursday,,,,,,,,,
31,Female,M.Sc,8.0,Junior,Enterprise,Tier-2,4.0,0.0,0,6.0,88997,68.0,2023-07-24,Contributed to open-source NLP repo,2023,7,0,24,3,Monday,2015-07-24 00:00:00,2015.0,7.0,24.0,3.0,Friday,11.08,133,11-20 Years
35,Male,,12.0,Mid,Startup,Tier-1,7.0,3.0,0,2.0,155535,68.0,2024-03-11,Built ML pipeline for preprocessing,2024,3,1,11,1,Monday,2012-03-11 00:00:00,2012.0,3.0,11.0,1.0,Sunday,14.45,173,11-20 Years
33,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,5.0,3.0,1,1.0,160793,64.0,2023-11-12,Worked on microservices deployment,2023,11,0,12,4,Sunday,2011-11-12 00:00:00,2011.0,11.0,12.0,4.0,Saturday,14.78,177,11-20 Years
31,Male,M.Eng,10.0,Junior,Enterprise,Tier-1,4.0,1.0,0,2.0,132871,45.0,2024-08-26,,2024,8,0,26,3,Monday,2014-08-26 12:00:00,2014.0,8.0,26.0,3.0,Tuesday,11.99,144,11-20 Years
32,Male,M.Sc,9.0,Mid,SME,Tier-1,4.0,0.0,0,3.0,125197,59.0,2023-11-10,Built ML pipeline for preprocessing,2023,11,1,10,4,Friday,2014-11-09 18:00:00,2014.0,11.0,9.0,4.0,Sunday,11.78,141,11-20 Years
44,Male,M.Sc,20.0,Senior,Startup,Tier-1,7.0,1.0,1,2.0,234659,64.0,2024-04-30,No relevant project mentioned,2024,4,2,30,2,Tuesday,2004-04-30 00:00:00,2004.0,4.0,30.0,2.0,Friday,22.31,268,20+ Years
30,Male,M.Sc,5.0,Mid,Startup,Tier-1,4.0,0.0,0,3.0,88067,63.0,2023-04-21,Experience in data cleaning and ETL,2023,4,1,21,2,Friday,2018-04-20 18:00:00,2018.0,4.0,20.0,2.0,Friday,8.34,100,6-10 Years
31,Female,M.Sc,8.0,Junior,Startup,Tier-1,6.0,3.0,0,1.0,123603,73.0,2023-10-17,No relevant project mentioned,2023,10,0,17,4,Tuesday,2015-10-17 00:00:00,2015.0,10.0,17.0,4.0,Saturday,10.85,130,11-20 Years
36,Male,M.Eng,16.0,Mid,Startup,Tier-2,,2.0,0,0.0,168839,44.0,2023-09-04,No relevant project mentioned,2023,9,1,4,3,Monday,2007-09-04 00:00:00,2007.0,9.0,4.0,3.0,Tuesday,18.97,228,11-20 Years
37,Male,B.Sc,13.0,Senior,SME,Remote,8.0,1.0,1,1.0,158155,54.0,2024-02-16,Built ML pipeline for preprocessing,2024,2,2,16,1,Friday,2011-02-15 18:00:00,2011.0,2.0,15.0,1.0,Tuesday,15.52,186,11-20 Years
37,Male,,12.0,Mid,Enterprise,Tier-2,3.0,0.0,1,6.0,163834,,2024-07-26,,2024,7,1,26,3,Friday,2012-07-26 00:00:00,2012.0,7.0,26.0,3.0,Thursday,14.08,169,11-20 Years
34,Male,B.Sc+Cert,13.0,Mid,SME,Tier-3,4.0,3.0,0,3.0,135090,60.0,2024-03-25,Worked on microservices deployment,2024,3,1,25,1,Monday,2011-03-25 18:00:00,2011.0,3.0,25.0,1.0,Friday,15.41,185,11-20 Years
23,Male,B.Sc,2.0,Lead,SME,Tier-1,3.0,1.0,1,0.0,104090,50.0,2024-09-13,No relevant project mentioned,2024,9,3,13,3,Friday,2022-09-13 12:00:00,2022.0,9.0,13.0,3.0,Tuesday,3.94,47,3-5 Years
40,Female,M.Sc,17.0,Senior,SME,Tier-3,6.0,0.0,0,0.0,190040,63.0,2024-02-25,No relevant project mentioned,2024,2,2,25,1,Sunday,2007-02-24 18:00:00,2007.0,2.0,24.0,1.0,Saturday,19.49,234,11-20 Years
23,Male,B.Sc,1.0,Junior,Enterprise,Tier-2,6.0,0.0,0,,51712,,2024-02-04,Built ML pipeline for preprocessing,2024,2,0,4,1,Sunday,2023-02-03 18:00:00,2023.0,2.0,3.0,1.0,Friday,3.55,43,3-5 Years
32,Male,B.Sc+Cert,7.0,Junior,Startup,Tier-2,4.0,2.0,0,4.0,96105,53.0,2024-03-31,,2024,3,0,31,1,Sunday,2017-03-31 06:00:00,2017.0,3.0,31.0,1.0,Friday,9.39,113,6-10 Years
25,Male,B.Sc,2.0,Lead,SME,Tier-1,,1.0,1,0.0,89316,69.0,2023-05-05,,2023,5,3,5,2,Friday,2021-05-04 12:00:00,2021.0,5.0,4.0,2.0,Tuesday,5.3,64,6-10 Years
30,Male,M.Sc,10.0,Mid,Enterprise,Tier-1,3.0,0.0,1,2.0,158406,54.0,2024-12-15,Built ML pipeline for preprocessing,2024,12,1,15,4,Sunday,2014-12-15 12:00:00,2014.0,12.0,15.0,4.0,Monday,11.69,140,11-20 Years
32,Male,B.Sc,12.0,Junior,Enterprise,Tier-2,,0.0,0,1.0,134500,61.0,2023-09-17,No relevant project mentioned,2023,9,0,17,3,Sunday,2011-09-17 00:00:00,2011.0,9.0,17.0,3.0,Saturday,14.93,179,11-20 Years
32,Female,M.Sc,5.0,Mid,Enterprise,Tier-2,4.0,3.0,0,3.0,105591,54.0,2024-06-18,No relevant project mentioned,2024,6,1,18,2,Tuesday,2019-06-18 18:00:00,2019.0,6.0,18.0,2.0,Tuesday,7.18,86,6-10 Years
33,Male,B.Sc,13.0,Mid,Enterprise,Remote,4.0,0.0,1,0.0,175444,51.0,2024-12-12,Built ML pipeline for preprocessing,2024,12,1,12,4,Thursday,2011-12-12 18:00:00,2011.0,12.0,12.0,4.0,Monday,14.69,176,11-20 Years
40,Female,B.Sc,21.0,Lead,Startup,Tier-1,,1.0,1,1.0,239100,,2023-03-21,Built ML pipeline for preprocessing,2023,3,3,21,1,Tuesday,2002-03-20 18:00:00,2002.0,3.0,20.0,1.0,Wednesday,24.42,293,20+ Years
33,Male,B.Sc,10.0,Junior,SME,Tier-1,3.0,1.0,1,3.0,108654,71.0,2023-09-29,Built ML pipeline for preprocessing,2023,9,0,29,3,Friday,2013-09-28 12:00:00,2013.0,9.0,28.0,3.0,Saturday,12.9,155,11-20 Years
29,Female,B.Sc+Cert,8.0,Mid,Startup,Tier-2,5.0,1.0,0,2.0,99659,54.0,2024-07-18,Built ML pipeline for preprocessing,2024,7,1,18,3,Thursday,2016-07-18 00:00:00,2016.0,7.0,18.0,3.0,Monday,10.1,121,11-20 Years
36,Male,B.Sc,16.0,Senior,SME,Remote,3.0,,1,4.0,175204,,2024-02-22,No relevant project mentioned,2024,2,2,22,1,Thursday,2008-02-22 00:00:00,2008.0,2.0,22.0,1.0,Friday,18.5,222,11-20 Years
37,Male,B.Sc,14.0,Mid,SME,Tier-1,4.0,1.0,1,0.0,160022,51.0,2024-02-06,Contributed to open-source NLP repo,2024,2,1,6,1,Tuesday,2010-02-05 12:00:00,2010.0,2.0,5.0,1.0,Friday,16.54,198,11-20 Years
23,Male,M.Sc,6.0,Junior,SME,Tier-2,7.0,0.0,1,,93609,55.0,2023-02-22,Built ML pipeline for preprocessing,2023,2,0,22,1,Wednesday,2017-02-21 12:00:00,2017.0,2.0,21.0,1.0,Tuesday,9.5,114,6-10 Years
34,Female,B.Sc,13.0,Senior,Enterprise,Tier-1,,2.0,0,0.0,170514,75.0,2023-09-29,,2023,9,2,29,3,Friday,2010-09-28 18:00:00,2010.0,9.0,28.0,3.0,Tuesday,15.9,191,11-20 Years
34,Male,B.Sc+Cert,12.0,Mid,SME,Tier-2,,0.0,1,2.0,149742,,2023-08-16,Built ML pipeline for preprocessing,2023,8,1,16,3,Wednesday,2011-08-16 00:00:00,2011.0,8.0,16.0,3.0,Tuesday,15.02,180,11-20 Years
28,Male,B.Sc,4.0,Mid,SME,Tier-3,5.0,0.0,1,0.0,77478,65.0,2024-11-22,No relevant project mentioned,2024,11,1,22,4,Friday,2020-11-22 00:00:00,2020.0,11.0,22.0,4.0,Sunday,5.75,69,6-10 Years
38,Male,M.Sc,17.0,Mid,Startup,Remote,6.0,2.0,0,0.0,192125,62.0,2024-01-06,No relevant project mentioned,2024,1,1,6,1,Saturday,2007-01-05 18:00:00,2007.0,1.0,5.0,1.0,Friday,19.63,236,11-20 Years
29,Female,B.Sc,2.0,Junior,Enterprise,Tier-1,4.0,1.0,1,1.0,72074,,2024-12-12,Worked on microservices deployment,2024,12,0,12,4,Thursday,2022-12-12 12:00:00,2022.0,12.0,12.0,4.0,Monday,3.69,44,3-5 Years
31,Male,B.Sc,11.0,Senior,Startup,Tier-1,,1.0,1,1.0,132724,61.0,2023-07-11,No relevant project mentioned,2023,7,2,11,3,Tuesday,2012-07-10 06:00:00,2012.0,7.0,10.0,3.0,Tuesday,14.12,169,11-20 Years
29,Female,M.Sc,9.0,Mid,Startup,Tier-2,5.0,2.0,0,2.0,127336,50.0,2023-01-23,Worked on microservices deployment,2023,1,1,23,1,Monday,2014-01-22 18:00:00,2014.0,1.0,22.0,1.0,Wednesday,12.58,151,11-20 Years
30,Male,M.Sc,10.0,Mid,Startup,Tier-1,6.0,1.0,1,2.0,154818,44.0,2024-07-05,,2024,7,1,5,3,Friday,2014-07-05 12:00:00,2014.0,7.0,5.0,3.0,Saturday,12.13,146,11-20 Years
23,Male,M.Sc,0.0,Junior,SME,Tier-2,5.0,0.0,0,1.0,44269,47.0,2023-12-02,Experience in data cleaning and ETL,2023,12,0,2,4,Saturday,2023-12-02 00:00:00,2023.0,12.0,2.0,4.0,Saturday,2.72,33,3-5 Years
21,Male,B.Sc,0.0,Mid,Startup,Tier-2,3.0,1.0,0,0.0,32605,43.0,2023-08-18,Experience in data cleaning and ETL,2023,8,1,18,3,Friday,2023-08-18 00:00:00,2023.0,8.0,18.0,3.0,Friday,3.01,36,3-5 Years
40,Female,B.Sc,17.0,Senior,Enterprise,Tier-1,8.0,4.0,0,1.0,247296,41.0,2024-06-13,No relevant project mentioned,2024,6,2,13,2,Thursday,2007-06-13 18:00:00,2007.0,6.0,13.0,2.0,Wednesday,19.19,230,11-20 Years
25,Male,B.Sc,4.0,Senior,Enterprise,Tier-3,7.0,1.0,0,0.0,100733,,2024-05-02,No relevant project mentioned,2024,5,2,2,2,Thursday,2020-05-02 00:00:00,2020.0,5.0,2.0,2.0,Saturday,6.31,76,6-10 Years
24,Female,PhD,,Senior,Enterprise,Tier-1,6.0,1.0,1,0.0,128407,67.0,2023-06-13,Built ML pipeline for preprocessing,2023,6,2,13,2,Tuesday,,,,,,,,,
20,Male,B.Sc,0.0,Mid,Startup,Remote,1.0,3.0,0,0.0,41926,69.0,2024-02-27,Contributed to open-source NLP repo,2024,2,1,27,1,Tuesday,2024-02-27 00:00:00,2024.0,2.0,27.0,1.0,Tuesday,2.49,30,3-5 Years
26,Male,B.Sc,5.0,Mid,Enterprise,Tier-3,2.0,1.0,1,0.0,78701,52.0,2023-12-26,No relevant project mentioned,2023,12,1,26,4,Tuesday,2018-12-25 18:00:00,2018.0,12.0,25.0,4.0,Tuesday,7.66,92,6-10 Years
22,Male,B.Sc,0.0,Mid,Enterprise,Tier-3,1.0,4.0,0,4.0,39494,60.0,2023-06-18,Built ML pipeline for preprocessing,2023,6,1,18,2,Sunday,2023-06-18 00:00:00,2023.0,6.0,18.0,2.0,Sunday,3.18,38,3-5 Years
40,Male,M.Sc,18.0,Senior,Enterprise,Tier-1,4.0,,1,2.0,242397,55.0,2024-05-27,Built ML pipeline for preprocessing,2024,5,2,27,2,Monday,2006-05-27 12:00:00,2006.0,5.0,27.0,2.0,Saturday,20.24,243,20+ Years
36,Female,B.Sc,12.0,Mid,SME,Remote,1.0,0.0,0,2.0,130078,53.0,2023-12-14,,2023,12,1,14,4,Thursday,2011-12-14 00:00:00,2011.0,12.0,14.0,4.0,Wednesday,14.69,176,11-20 Years
26,Female,B.Sc+Cert,1.0,Mid,Enterprise,Tier-3,3.0,2.0,0,3.0,53619,70.0,2023-07-18,Built ML pipeline for preprocessing,2023,7,1,18,3,Tuesday,2022-07-17 18:00:00,2022.0,7.0,17.0,3.0,Sunday,4.1,49,3-5 Years
44,Female,B.Sc,20.0,Junior,Startup,Tier-1,6.0,2.0,0,6.0,158035,55.0,2023-07-31,Built ML pipeline for preprocessing,2023,7,0,31,3,Monday,2003-07-31 00:00:00,2003.0,7.0,31.0,3.0,Thursday,23.06,277,20+ Years
36,Female,B.Sc+Cert,17.0,Junior,Enterprise,Tier-1,2.0,1.0,0,1.0,192336,70.0,2024-11-12,Worked on microservices deployment,2024,11,0,12,4,Tuesday,2007-11-12 18:00:00,2007.0,11.0,12.0,4.0,Monday,18.78,225,11-20 Years
28,Male,B.Sc,3.0,Mid,Startup,Tier-1,7.0,2.0,1,1.0,74391,60.0,2023-06-01,,2023,6,1,1,2,Thursday,2020-05-31 06:00:00,2020.0,5.0,31.0,2.0,Sunday,6.23,75,6-10 Years
20,Male,M.Sc,0.0,Lead,SME,Remote,8.0,0.0,1,7.0,104309,64.0,2024-07-30,Contributed to open-source NLP repo,2024,7,3,30,3,Tuesday,2024-07-30 00:00:00,2024.0,7.0,30.0,3.0,Tuesday,2.06,25,3-5 Years
44,Female,B.Sc+Cert,21.0,Junior,Enterprise,Remote,3.0,2.0,1,4.0,211779,58.0,2024-06-13,,2024,6,0,13,2,Thursday,2003-06-13 18:00:00,2003.0,6.0,13.0,2.0,Friday,23.19,278,20+ Years
22,Male,B.Sc,0.0,Junior,SME,Remote,7.0,4.0,1,,56248,59.0,2023-03-31,Contributed to open-source NLP repo,2023,3,0,31,1,Friday,2023-03-31 00:00:00,2023.0,3.0,31.0,1.0,Friday,3.4,41,3-5 Years
20,Female,B.Sc+Cert,1.0,Junior,Startup,Tier-3,4.0,1.0,1,2.0,36285,40.0,2023-01-14,No relevant project mentioned,2023,1,0,14,1,Saturday,2022-01-13 18:00:00,2022.0,1.0,13.0,1.0,Thursday,4.61,55,3-5 Years
36,Female,B.Sc,11.0,Senior,Enterprise,Tier-2,5.0,1.0,0,2.0,153471,52.0,2023-01-19,No relevant project mentioned,2023,1,2,19,1,Thursday,2012-01-19 06:00:00,2012.0,1.0,19.0,1.0,Thursday,14.59,175,11-20 Years
45,Male,B.Sc+Cert,20.0,Mid,Enterprise,Tier-1,10.0,1.0,0,2.0,215673,50.0,2023-03-23,Experience in data cleaning and ETL,2023,3,1,23,1,Thursday,2003-03-23 00:00:00,2003.0,3.0,23.0,1.0,Sunday,23.42,281,20+ Years
38,Other,M.Sc,14.0,Junior,Startup,Tier-1,6.0,0.0,1,3.0,159830,74.0,2024-09-12,Built ML pipeline for preprocessing,2024,9,0,12,3,Thursday,2010-09-12 12:00:00,2010.0,9.0,12.0,3.0,Sunday,15.94,191,11-20 Years
33,Male,B.Sc,15.0,Mid,Enterprise,Tier-1,6.0,1.0,0,1.0,187752,51.0,2024-06-02,Worked on microservices deployment,2024,6,1,2,2,Sunday,2009-06-02 06:00:00,2009.0,6.0,2.0,2.0,Tuesday,17.22,207,11-20 Years
34,Male,B.Sc,,Mid,SME,Tier-2,2.0,1.0,0,4.0,128618,55.0,2023-01-02,Experience in data cleaning and ETL,2023,1,1,2,1,Monday,,,,,,,,,
35,Male,B.Sc,13.0,Mid,SME,Remote,4.0,3.0,0,5.0,163139,48.0,2023-09-20,,2023,9,1,20,3,Wednesday,2010-09-19 18:00:00,2010.0,9.0,19.0,3.0,Sunday,15.92,191,11-20 Years
35,Male,B.Sc,11.0,Mid,Startup,Remote,,1.0,0,2.0,127307,60.0,2024-06-23,Experience in data cleaning and ETL,2024,6,1,23,2,Sunday,2013-06-23 06:00:00,2013.0,6.0,23.0,2.0,Sunday,13.16,158,11-20 Years
32,Male,B.Sc,10.0,Junior,Startup,Tier-1,6.0,1.0,0,1.0,127833,69.0,2024-05-04,Experience in data cleaning and ETL,2024,5,0,4,2,Saturday,2014-05-04 12:00:00,2014.0,5.0,4.0,2.0,Sunday,12.3,148,11-20 Years
31,Male,B.Sc,8.0,Mid,Startup,Tier-2,2.0,1.0,0,3.0,86368,69.0,2023-12-03,Experience in data cleaning and ETL,2023,12,1,3,4,Sunday,2015-12-03 00:00:00,2015.0,12.0,3.0,4.0,Thursday,10.72,129,11-20 Years
30,Female,B.Sc,9.0,Junior,Startup,Tier-2,,1.0,0,0.0,101465,40.0,2023-10-13,Experience in data cleaning and ETL,2023,10,0,13,4,Friday,2014-10-12 18:00:00,2014.0,10.0,12.0,4.0,Sunday,11.86,142,11-20 Years
25,Female,M.Sc,4.0,Junior,Enterprise,Tier-2,6.0,2.0,0,,104201,56.0,2023-09-11,Worked on microservices deployment,2023,9,0,11,3,Monday,2019-09-11 00:00:00,2019.0,9.0,11.0,3.0,Wednesday,6.95,83,6-10 Years
28,Male,B.Sc,6.0,Mid,SME,Tier-2,4.0,1.0,0,3.0,72055,53.0,2024-08-19,Worked on microservices deployment,2024,8,1,19,3,Monday,2018-08-19 12:00:00,2018.0,8.0,19.0,3.0,Sunday,8.01,96,6-10 Years
20,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,8.0,0.0,0,0.0,55538,46.0,2024-04-29,,2024,4,0,29,2,Monday,2024-04-29 00:00:00,2024.0,4.0,29.0,2.0,Monday,2.32,28,3-5 Years
29,Female,M.Sc,7.0,Mid,Enterprise,Remote,,1.0,0,2.0,130601,63.0,2023-07-20,No relevant project mentioned,2023,7,1,20,3,Thursday,2016-07-19 06:00:00,2016.0,7.0,19.0,3.0,Tuesday,10.09,121,11-20 Years
24,Male,B.Sc,5.0,Junior,Startup,Tier-3,2.0,0.0,1,3.0,61843,79.0,2023-10-19,,2023,10,0,19,4,Thursday,2018-10-18 18:00:00,2018.0,10.0,18.0,4.0,Thursday,7.84,94,6-10 Years
23,Male,,0.0,Junior,Enterprise,Tier-3,3.0,1.0,0,1.0,35467,80.0,2023-10-05,No relevant project mentioned,2023,10,0,5,4,Thursday,2023-10-05 00:00:00,2023.0,10.0,5.0,4.0,Thursday,2.88,35,3-5 Years
